entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
0,1,1,0,0,0.7264
1,1,1,0,0,0.751
2,1,1,0,0,0.7614
3,1,1,0,0,1.0397
4,1,1,0,0,-0.9054
5,1,1,0,0,0.0899
6,1,1,0,0,0.2011
7,1,1,0,0,-0.0824
8,1,1,0,0,0.1437
9,1,1,0,0,0.1104
10,1,1,0,0,1.1302
11,1,1,0,0,0.2028
12,1,1,0,0,0.5321
13,1,1,0,0,0.6445
14,1,1,0,0,0.5092
15,1,1,0,0,0.6433
16,1,1,0,0,0.8259
17,1,1,0,0,0.7473
18,1,1,0,0,0.7017
19,1,1,0,0,0.2066
20,1,1,0,0,0.355
21,1,1,0,0,0.3927
22,1,1,0,0,0.9374
23,1,1,0,0,0.0199
24,1,1,0,0,0.4077
25,1,1,0,0,0.4857
26,1,1,0,0,1.6667
27,1,1,0,0,1.3604
28,1,1,0,0,0.2825
29,1,1,0,0,0.5143
30,1,1,0,0,0.5571
31,1,1,0,0,0.1418
32,1,1,0,0,0.4726
33,1,1,0,0,0.7382
34,1,1,0,0,0.3932
35,1,1,0,0,0.577
36,1,1,0,0,-0.3931
37,1,1,0,0,0.1829
38,1,1,0,0,-0.1723
39,1,1,0,0,0.4834
40,1,1,0,0,0.3722
41,1,1,0,0,0.6252
42,1,1,0,0,-0.4027
43,1,1,0,0,-0.0172
44,1,1,0,0,1.3867
45,1,1,0,0,0.0506
46,1,1,0,0,0.3227
47,1,1,0,0,1.3018
48,1,1,0,0,1.8657
49,1,1,0,0,0.0516
50,1,1,0,0,0.4394
51,1,1,0,0,0.826
52,1,1,0,0,0.7543
53,1,1,0,0,0.0094
54,1,1,0,0,0.2608
55,1,1,0,0,0.6193
56,1,1,0,0,0.5914
57,1,1,0,0,0.798
58,1,1,0,0,0.1867
59,1,1,0,0,0.2405
60,1,1,0,0,-0.1001
61,1,1,0,0,0.293
62,1,1,0,0,0.6417
63,1,1,0,0,0.4537
64,1,1,0,0,0.902
65,1,1,0,0,1.1431
66,1,1,0,0,0.4576
67,1,1,0,0,0.502
68,1,1,0,0,0.7787
69,1,1,0,0,0.4426
70,1,1,0,0,-0.1713
71,1,1,0,0,0.2866
72,1,1,0,0,0.1852
73,1,1,0,0,1.4864
74,1,1,0,0,1.1721
75,1,1,0,0,0.8615
76,1,1,0,0,0.0666
77,1,1,0,0,0.1026
