entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
0,1,1,0,0,0.2579
1,1,1,0,0,-0.1307
2,1,1,0,0,1.4889
3,1,1,0,0,0.9186
4,1,1,0,0,0.7281
5,1,1,0,0,-0.2843
6,1,1,0,0,1.0185
7,1,1,0,0,0.2831
8,1,1,0,0,0.3147
9,1,1,0,0,0.1854
10,1,1,0,0,0.9123
11,1,1,0,0,0.677
12,1,1,0,0,0.2459
13,1,1,0,0,1.555
14,1,1,0,0,-0.6036
15,1,1,0,0,1.0732
16,1,1,0,0,0.948
17,1,1,0,0,-0.1941
18,1,1,0,0,-0.2301
19,1,1,0,0,0.5171
20,1,1,0,0,1.0368
21,1,1,0,0,0.2341
22,1,1,0,0,1.2956
23,1,1,0,0,0.6129
24,1,1,0,0,0.2032
25,1,1,0,0,1.054
26,1,1,0,0,0.9753
27,1,1,0,0,-0.41
28,1,1,0,0,0.3657
29,1,1,0,0,0.8262
30,1,1,0,0,0.1299
31,1,1,0,0,-0.0199
32,1,1,0,0,1.0285
33,1,1,0,0,0.2094
34,1,1,0,0,0.4812
35,1,1,0,0,-0.0044
36,1,1,0,0,0.9714
37,1,1,0,0,0.7086
38,1,1,0,0,0.8912
39,1,1,0,0,1.2577
40,1,1,0,0,0.3949
41,1,1,0,0,-0.3019
42,1,1,0,0,1.129
43,1,1,0,0,0.9142
44,1,1,0,0,1.5436
45,1,1,0,0,0.4762
46,1,1,0,0,0.295
47,1,1,0,0,0.7309
48,1,1,0,0,0.7762
49,1,1,0,0,0.4056
50,1,1,0,0,0.7081
51,1,1,0,0,0.4367
52,1,1,0,0,-0.0592
53,1,1,0,0,0.2681
54,1,1,0,0,0.8157
55,1,1,0,0,0.6878
56,1,1,0,0,0.7901
57,1,1,0,0,1.5518
58,1,1,0,0,0.869
59,1,1,0,0,0.4399
60,1,1,0,0,0.1324
61,1,1,0,0,1.2053
62,1,1,0,0,0.7285
63,1,1,0,0,-0.6389
64,1,1,0,0,0.3327
65,1,1,0,0,1.6081
66,1,1,0,0,0.6613
67,1,1,0,0,1.7272
68,1,1,0,0,2.016
69,1,1,0,0,0.8262
70,1,1,0,0,-0.6182
71,1,1,0,0,0.4329
72,1,1,0,0,-0.1111
73,1,1,0,0,0.283
74,1,1,0,0,1.1501
75,1,1,0,0,-0.1006
76,1,1,0,0,1.3996
77,1,1,0,0,1.2798
78,1,1,0,0,0.2147
79,1,1,0,0,0.1456
80,1,1,0,0,1.4264
81,1,1,0,0,1.1136
82,1,1,0,0,0.0449
83,1,1,0,0,-0.145
84,1,1,0,0,1.1242
85,1,1,0,0,0.584
86,1,1,0,0,0.3655
87,1,1,0,0,1.4587
88,1,1,0,0,1.6802
89,1,1,0,0,1.3886
90,1,1,0,0,0.9013
91,1,1,0,0,0.2958
92,1,1,0,0,0.1709
93,1,1,0,0,1.3433
94,1,1,0,0,1.8593
95,1,1,0,0,-0.7564
96,1,1,0,0,1.1396
97,1,1,0,0,-0.2668
98,1,1,0,0,-0.1723
99,1,1,0,0,1.0813
100,1,0,0,0,-0.0189
101,1,0,0,0,-0.1536
102,1,0,0,0,-0.4075
103,1,0,0,0,0.8105
104,1,0,0,0,-0.3253
105,1,0,0,0,0.5343
106,1,0,0,0,-0.0964
107,1,0,0,0,0.1952
108,1,0,0,0,-0.2874
109,1,0,0,0,-0.3668
110,1,0,0,0,0.3567
111,1,0,0,0,-0.1613
112,1,0,0,0,0.2968
113,1,0,0,0,-0.9033
114,1,0,0,0,-0.7608
115,1,0,0,0,1.0646
116,1,0,0,0,1.4088
117,1,0,0,0,-0.5402
118,1,0,0,0,-1.0064
119,1,0,0,0,0.1158
120,1,0,0,0,-0.3403
121,1,0,0,0,0.7555
122,1,0,0,0,-1.1357
123,1,0,0,0,0.8125
124,1,0,0,0,0.7757
125,1,0,0,0,0.0561
126,1,0,0,0,0.2828
127,1,0,0,0,-0.8465
128,1,0,0,0,0.1894
129,1,0,0,0,0.9875
130,1,0,0,0,0.1244
131,1,0,0,0,-0.2708
132,1,0,0,0,-0.2208
133,1,0,0,0,-0.0166
134,1,0,0,0,0.1791
135,1,0,0,0,-0.6942
136,1,0,0,0,0.3666
137,1,0,0,0,-0.0084
138,1,0,0,0,-0.8235
139,1,0,0,0,-0.3005
140,1,0,0,0,-0.8799
141,1,0,0,0,0.5947
142,1,0,0,0,0.2202
143,1,0,0,0,1.2898
144,1,0,0,0,0.5144
145,1,0,0,0,-0.1611
146,1,0,0,0,-0.4965
147,1,0,0,0,-0.9447
148,1,0,0,0,0.1121
149,1,0,0,0,0.2144
150,1,0,0,0,-0.6583
151,1,0,0,0,0.6986
152,1,0,0,0,-0.1227
153,1,0,0,0,-0.3323
154,1,0,0,0,0.3233
155,1,0,0,0,0.2318
156,1,0,0,0,-0.1294
157,1,0,0,0,0.5098
158,1,0,0,0,0.2419
159,1,0,0,0,-0.6106
160,1,0,0,0,-0.7139
161,1,0,0,0,0.0235
162,1,0,0,0,-0.7451
163,1,0,0,0,0.4962
164,1,0,0,0,0.1267
165,1,0,0,0,0.3719
166,1,0,0,0,-0.4883
167,1,0,0,0,1.016
168,1,0,0,0,-0.0793
169,1,0,0,0,-1.5528
170,1,0,0,0,0.756
171,1,0,0,0,0.1808
172,1,0,0,0,1.0803
173,1,0,0,0,0.9729
174,1,0,0,0,-1.0648
175,1,0,0,0,-0.5057
176,1,0,0,0,0.2896
177,1,0,0,0,-0.0143
178,1,0,0,0,-1.1385
179,1,0,0,0,-0.6472
180,1,0,0,0,-0.3688
181,1,0,0,0,0.384
182,1,0,0,0,-0.7932
183,1,0,0,0,1.2794
184,1,0,0,0,-0.6025
185,1,0,0,0,0.2839
186,1,0,0,0,-0.2773
187,1,0,0,0,-0.4286
188,1,0,0,0,0.3395
189,1,0,0,0,0.1222
190,1,0,0,0,0.3005
191,1,0,0,0,1.1391
192,1,0,0,0,0.2694
193,1,0,0,0,0.561
194,1,0,0,0,-0.2191
195,1,0,0,0,0.5549
196,1,0,0,0,-1.0899
197,1,0,0,0,-0.8534
198,1,0,0,0,-0.6651
199,1,0,0,0,0.4164
0,2,1,0,0,1.0159
1,2,1,0,0,-0.2655
2,2,1,0,0,0.7384
3,2,1,0,0,0.8581
4,2,1,0,0,1.3023
5,2,1,0,0,1.2062
6,2,1,0,0,0.2454
7,2,1,0,0,0.7521
8,2,1,0,0,0.0348
9,2,1,0,0,0.2393
10,2,1,0,0,1.3294
11,2,1,0,0,1.1635
12,2,1,0,0,1.0171
13,2,1,0,0,0.3758
14,2,1,0,0,0.4751
15,2,1,0,0,-0.3839
16,2,1,0,0,0.2445
17,2,1,0,0,0.7764
18,2,1,0,0,0.8696
19,2,1,0,0,1.2791
20,2,1,0,0,1.1472
21,2,1,0,0,0.8488
22,2,1,0,0,1.6404
23,2,1,0,0,0.4051
24,2,1,0,0,0.7967
25,2,1,0,0,1.2417
26,2,1,0,0,-0.4609
27,2,1,0,0,1.3568
28,2,1,0,0,0.7728
29,2,1,0,0,1.0095
30,2,1,0,0,0.5893
31,2,1,0,0,-0.1786
32,2,1,0,0,0.9685
33,2,1,0,0,0.0227
34,2,1,0,0,-0.1661
35,2,1,0,0,1.8075
36,2,1,0,0,1.3959
37,2,1,0,0,1.5483
38,2,1,0,0,0.9246
39,2,1,0,0,0.4047
40,2,1,0,0,0.8537
41,2,1,0,0,0.5383
42,2,1,0,0,0.7273
43,2,1,0,0,1.0738
44,2,1,0,0,0.0267
45,2,1,0,0,0.4889
46,2,1,0,0,0.7611
47,2,1,0,0,1.2008
48,2,1,0,0,-0.1072
49,2,1,0,0,0.9058
50,2,1,0,0,0.7886
51,2,1,0,0,0.0706
52,2,1,0,0,0.7102
53,2,1,0,0,0.3432
54,2,1,0,0,0.5024
55,2,1,0,0,0.2365
56,2,1,0,0,-0.223
57,2,1,0,0,0.5663
58,2,1,0,0,0.6291
59,2,1,0,0,0.2226
60,2,1,0,0,0.2989
61,2,1,0,0,0.7953
62,2,1,0,0,1.0181
63,2,1,0,0,0.8722
64,2,1,0,0,0.6856
65,2,1,0,0,0.3348
66,2,1,0,0,0.2206
67,2,1,0,0,0.8811
68,2,1,0,0,0.4566
69,2,1,0,0,0.3604
70,2,1,0,0,0.8865
71,2,1,0,0,0.2581
72,2,1,0,0,0.0139
73,2,1,0,0,1.1818
74,2,1,0,0,0.5408
75,2,1,0,0,0.0009
76,2,1,0,0,1.5603
77,2,1,0,0,1.6767
78,2,1,0,0,1.2767
79,2,1,0,0,0.1145
80,2,1,0,0,1.1652
81,2,1,0,0,-0.2378
82,2,1,0,0,0.9297
83,2,1,0,0,0.6243
84,2,1,0,0,1.5108
85,2,1,0,0,0.5607
86,2,1,0,0,1.0284
87,2,1,0,0,1.7612
88,2,1,0,0,0.252
89,2,1,0,0,-0.0205
90,2,1,0,0,0.9352
91,2,1,0,0,1.3797
92,2,1,0,0,-0.1649
93,2,1,0,0,0.8511
94,2,1,0,0,0.0593
95,2,1,0,0,-0.0115
96,2,1,0,0,0.0493
97,2,1,0,0,-0.0183
98,2,1,0,0,-0.2192
99,2,1,0,0,-0.0922
100,2,0,0,0,0.2764
101,2,0,0,0,1.3018
102,2,0,0,0,0.428
103,2,0,0,0,0.4554
104,2,0,0,0,0.0004
105,2,0,0,0,0.113
106,2,0,0,0,0.7154
107,2,0,0,0,-0.0384
108,2,0,0,0,-0.9064
109,2,0,0,0,-0.0902
110,2,0,0,0,0.3622
111,2,0,0,0,0.1728
112,2,0,0,0,-0.8073
113,2,0,0,0,-1.0903
114,2,0,0,0,-0.5243
115,2,0,0,0,0.0717
116,2,0,0,0,0.4602
117,2,0,0,0,0.0226
118,2,0,0,0,-0.5893
119,2,0,0,0,0.527
120,2,0,0,0,-0.8164
121,2,0,0,0,0.4031
122,2,0,0,0,0.116
123,2,0,0,0,-0.2384
124,2,0,0,0,0.6931
125,2,0,0,0,-0.0141
126,2,0,0,0,-0.1733
127,2,0,0,0,-0.2425
128,2,0,0,0,-0.3907
129,2,0,0,0,1.1032
130,2,0,0,0,0.8683
131,2,0,0,0,0.9978
132,2,0,0,0,0.8638
133,2,0,0,0,-0.2768
134,2,0,0,0,0.2982
135,2,0,0,0,0.0919
136,2,0,0,0,-0.0514
137,2,0,0,0,-0.1937
138,2,0,0,0,0.5939
139,2,0,0,0,0.1628
140,2,0,0,0,-0.8414
141,2,0,0,0,0.2643
142,2,0,0,0,0.3893
143,2,0,0,0,-0.4023
144,2,0,0,0,0.0975
145,2,0,0,0,0.0697
146,2,0,0,0,-0.1338
147,2,0,0,0,1.0049
148,2,0,0,0,0.3762
149,2,0,0,0,1.2805
150,2,0,0,0,0.1431
151,2,0,0,0,0.0686
152,2,0,0,0,-0.1996
153,2,0,0,0,0.2865
154,2,0,0,0,1.3387
155,2,0,0,0,0.4425
156,2,0,0,0,0.0666
157,2,0,0,0,-1.0084
158,2,0,0,0,0.5917
159,2,0,0,0,0.4189
160,2,0,0,0,-0.3869
161,2,0,0,0,0.833
162,2,0,0,0,-0.1118
163,2,0,0,0,0.5167
164,2,0,0,0,0.5624
165,2,0,0,0,0.6775
166,2,0,0,0,-0.1553
167,2,0,0,0,0.089
168,2,0,0,0,-0.2653
169,2,0,0,0,1.9101
170,2,0,0,0,0.2269
171,2,0,0,0,-0.1727
172,2,0,0,0,0.0156
173,2,0,0,0,-0.3247
174,2,0,0,0,0.1434
175,2,0,0,0,-0.2034
176,2,0,0,0,0.529
177,2,0,0,0,0.6662
178,2,0,0,0,0.2491
179,2,0,0,0,0.4577
180,2,0,0,0,1.1745
181,2,0,0,0,-0.8196
182,2,0,0,0,0.291
183,2,0,0,0,0.1944
184,2,0,0,0,-0.9311
185,2,0,0,0,-0.5564
186,2,0,0,0,-0.6034
187,2,0,0,0,1.1231
188,2,0,0,0,1.0104
189,2,0,0,0,0.3795
190,2,0,0,0,0.0903
191,2,0,0,0,-0.2916
192,2,0,0,0,-0.2213
193,2,0,0,0,0.5189
194,2,0,0,0,0.6416
195,2,0,0,0,0.4369
196,2,0,0,0,-0.2092
197,2,0,0,0,0.593
198,2,0,0,0,0.077
199,2,0,0,0,0.7468
0,3,1,0,0,0.4481
1,3,1,0,0,0.1826
2,3,1,0,0,0.9431
3,3,1,0,0,0.6554
4,3,1,0,0,-0.376
5,3,1,0,0,0.087
6,3,1,0,0,1.8051
7,3,1,0,0,1.009
8,3,1,0,0,-0.432
9,3,1,0,0,0.5976
10,3,1,0,0,0.9237
11,3,1,0,0,1.3307
12,3,1,0,0,0.2197
13,3,1,0,0,1.1099
14,3,1,0,0,0.133
15,3,1,0,0,1.6174
16,3,1,0,0,-0.0773
17,3,1,0,0,1.0428
18,3,1,0,0,1.1485
19,3,1,0,0,-0.2895
20,3,1,0,0,1.0852
21,3,1,0,0,1.2458
22,3,1,0,0,1.103
23,3,1,0,0,0.8232
24,3,1,0,0,1.702
25,3,1,0,0,0.3818
26,3,1,0,0,1.6544
27,3,1,0,0,-0.1355
28,3,1,0,0,0.1248
29,3,1,0,0,-0.062
30,3,1,0,0,0.0008
31,3,1,0,0,0.6998
32,3,1,0,0,1.3726
33,3,1,0,0,1.1932
34,3,1,0,0,-0.6693
35,3,1,0,0,1.5654
36,3,1,0,0,0.2687
37,3,1,0,0,-0.2298
38,3,1,0,0,0.3116
39,3,1,0,0,-0.5556
40,3,1,0,0,0.1725
41,3,1,0,0,0.9756
42,3,1,0,0,0.7302
43,3,1,0,0,0.7157
44,3,1,0,0,0.1284
45,3,1,0,0,1.3663
46,3,1,0,0,0.7133
47,3,1,0,0,0.1109
48,3,1,0,0,0.3036
49,3,1,0,0,2.1916
50,3,1,0,0,1.7904
51,3,1,0,0,0.2724
52,3,1,0,0,1.4438
53,3,1,0,0,0.3648
54,3,1,0,0,0.6543
55,3,1,0,0,0.6703
56,3,1,0,0,0.4681
57,3,1,0,0,0.6569
58,3,1,0,0,0.8864
59,3,1,0,0,-1.1216
60,3,1,0,0,0.4983
61,3,1,0,0,-0.7611
62,3,1,0,0,1.3107
63,3,1,0,0,1.6035
64,3,1,0,0,1.6913
65,3,1,0,0,-0.4627
66,3,1,0,0,0.8924
67,3,1,0,0,0.0595
68,3,1,0,0,1.2057
69,3,1,0,0,0.5775
70,3,1,0,0,0.2678
71,3,1,0,0,-0.1094
72,3,1,0,0,0.1519
73,3,1,0,0,-0.0267
74,3,1,0,0,1.0907
75,3,1,0,0,0.5148
76,3,1,0,0,0.6511
77,3,1,0,0,0.3282
78,3,1,0,0,0.8042
79,3,1,0,0,-0.798
80,3,1,0,0,0.399
81,3,1,0,0,1.0828
82,3,1,0,0,1.7029
83,3,1,0,0,0.3643
84,3,1,0,0,0.4874
85,3,1,0,0,1.2665
86,3,1,0,0,2.166
87,3,1,0,0,0.2009
88,3,1,0,0,1.2004
89,3,1,0,0,1.1782
90,3,1,0,0,0.6471
91,3,1,0,0,0.4745
92,3,1,0,0,-0.2405
93,3,1,0,0,-0.2491
94,3,1,0,0,-0.0197
95,3,1,0,0,1.3152
96,3,1,0,0,0.0343
97,3,1,0,0,-0.203
98,3,1,0,0,0.7795
99,3,1,0,0,1.0341
100,3,0,0,0,0.5074
101,3,0,0,0,0.3668
102,3,0,0,0,0.0099
103,3,0,0,0,-0.0335
104,3,0,0,0,-0.3825
105,3,0,0,0,-0.2242
106,3,0,0,0,-0.8204
107,3,0,0,0,0.4708
108,3,0,0,0,-0.6975
109,3,0,0,0,0.0008
110,3,0,0,0,-0.2688
111,3,0,0,0,1.298
112,3,0,0,0,0.0216
113,3,0,0,0,-0.9248
114,3,0,0,0,-0.027
115,3,0,0,0,0.3968
116,3,0,0,0,0.1122
117,3,0,0,0,-0.7553
118,3,0,0,0,0.8524
119,3,0,0,0,-0.2273
120,3,0,0,0,0.3755
121,3,0,0,0,0.1532
122,3,0,0,0,0.9687
123,3,0,0,0,0.7861
124,3,0,0,0,-0.1901
125,3,0,0,0,-0.5767
126,3,0,0,0,-0.021
127,3,0,0,0,-0.5478
128,3,0,0,0,0.9428
129,3,0,0,0,0.6068
130,3,0,0,0,-0.0655
131,3,0,0,0,-0.2977
132,3,0,0,0,-0.8973
133,3,0,0,0,-0.2247
134,3,0,0,0,1.5636
135,3,0,0,0,-0.1528
136,3,0,0,0,0.8859
137,3,0,0,0,-0.2662
138,3,0,0,0,-0.0119
139,3,0,0,0,0.2004
140,3,0,0,0,-0.4653
141,3,0,0,0,0.1267
142,3,0,0,0,-0.1265
143,3,0,0,0,-0.9838
144,3,0,0,0,-0.4994
145,3,0,0,0,0.2365
146,3,0,0,0,-0.616
147,3,0,0,0,0.0419
148,3,0,0,0,-0.1207
149,3,0,0,0,0.6388
150,3,0,0,0,-0.5849
151,3,0,0,0,-0.0934
152,3,0,0,0,-1.135
153,3,0,0,0,-0.6871
154,3,0,0,0,1.6361
155,3,0,0,0,-0.7176
156,3,0,0,0,-0.2691
157,3,0,0,0,-0.4792
158,3,0,0,0,-0.3275
159,3,0,0,0,-0.7451
160,3,0,0,0,0.2892
161,3,0,0,0,-1.0785
162,3,0,0,0,-0.0584
163,3,0,0,0,0.4143
164,3,0,0,0,-1.0075
165,3,0,0,0,1.0541
166,3,0,0,0,1.1683
167,3,0,0,0,0.7434
168,3,0,0,0,0.2252
169,3,0,0,0,-0.441
170,3,0,0,0,-0.6046
171,3,0,0,0,-0.0572
172,3,0,0,0,-0.8251
173,3,0,0,0,0.3229
174,3,0,0,0,0.8093
175,3,0,0,0,-0.1209
176,3,0,0,0,-0.1915
177,3,0,0,0,0.1763
178,3,0,0,0,-0.1843
179,3,0,0,0,-0.3649
180,3,0,0,0,-0.6942
181,3,0,0,0,0.5953
182,3,0,0,0,-0.0695
183,3,0,0,0,0.8079
184,3,0,0,0,-0.243
185,3,0,0,0,-0.9984
186,3,0,0,0,-0.8533
187,3,0,0,0,-0.2723
188,3,0,0,0,0.2625
189,3,0,0,0,0.3299
190,3,0,0,0,0.061
