entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
0,1,1,0,0,0.7978
1,1,1,0,0,0.3596
2,1,1,0,0,-0.0664
3,1,1,0,0,0.4124
4,1,1,0,0,0.2991
5,1,1,0,0,-0.1856
6,1,1,0,0,0.8893
7,1,1,0,0,0.9583
8,1,1,0,0,0.4671
9,1,1,0,0,0.8344
10,1,1,0,0,0.309
11,1,1,0,0,0.6058
12,1,1,0,0,0.3128
13,1,1,0,0,1.6065
14,1,1,0,0,0.7143
15,1,1,0,0,0.8346
16,1,1,0,0,1.6202
17,1,1,0,0,0.426
18,1,1,0,0,0.6733
19,1,1,0,0,0.8432
20,1,1,0,0,0.2793
21,1,1,0,0,0.6722
22,1,1,0,0,0.2283
23,1,1,0,0,-0.0412
24,1,1,0,0,0.227
25,1,1,0,0,0.5925
26,1,1,0,0,0.9794
27,1,1,0,0,0.5641
28,1,1,0,0,-0.7214
29,1,1,0,0,0.0309
30,1,1,0,0,0.4486
31,1,1,0,0,0.6481
32,1,1,0,0,0.3315
33,1,1,0,0,0.5219
34,1,1,0,0,0.2353
35,1,1,0,0,1.1005
36,1,1,0,0,1.5334
37,1,1,0,0,0.6015
38,1,1,0,0,-0.5384
39,1,1,0,0,0.0125
40,1,1,0,0,1.1736
41,1,1,0,0,0.5512
42,1,1,0,0,0.507
43,1,1,0,0,1.1078
44,1,1,0,0,0.6263
45,1,1,0,0,-0.1321
46,1,1,0,0,0.8764
47,1,1,0,0,-0.5198
48,1,1,0,0,1.0611
49,1,1,0,0,0.7287
50,1,1,0,0,1.0417
51,1,1,0,0,0.0915
52,1,1,0,0,1.3175
53,1,1,0,0,0.5911
54,1,1,0,0,1.7563
55,1,1,0,0,0.9037
56,1,1,0,0,1.1004
57,1,1,0,0,0.0426
58,1,1,0,0,0.2019
59,1,1,0,0,-0.3366
60,1,1,0,0,0.5819
61,1,1,0,0,-0.5679
62,1,1,0,0,0.7674
63,1,1,0,0,1.0385
64,1,1,0,0,0.1366
65,1,1,0,0,0.233
66,1,1,0,0,-0.6439
67,1,1,0,0,-0.0623
68,1,1,0,0,1.1071
69,1,1,0,0,1.0293
70,1,1,0,0,0.7215
71,1,1,0,0,0.2348
72,1,1,0,0,-0.0961
73,1,1,0,0,0.1294
74,1,1,0,0,-0.298
75,1,1,0,0,-0.2786
76,1,1,0,0,1.3739
77,1,1,0,0,0.1974
78,1,1,0,0,-0.628
79,1,1,0,0,1.0953
80,1,1,0,0,0.6389
81,1,1,0,0,-0.0776
82,1,1,0,0,0.5609
83,1,1,0,0,0.427
84,1,1,0,0,0.486
85,1,1,0,0,0.9082
86,1,1,0,0,0.1242
87,1,1,0,0,0.7739
88,1,1,0,0,1.1713
89,1,1,0,0,0.6492
90,1,1,0,0,-0.0774
91,1,1,0,0,1.1415
92,1,1,0,0,0.7571
93,1,1,0,0,-0.2044
94,1,1,0,0,1.4838
95,1,1,0,0,0.3366
96,1,1,0,0,-0.2568
97,1,1,0,0,0.5446
98,1,1,0,0,-0.6245
99,1,1,0,0,0.8403
100,1,0,0,0,0.7855
101,1,0,0,0,0.3448
102,1,0,0,0,0.7828
103,1,0,0,0,-1.0227
104,1,0,0,0,0.033
105,1,0,0,0,-0.8394
106,1,0,0,0,0.2261
107,1,0,0,0,0.2569
108,1,0,0,0,0.3814
109,1,0,0,0,-0.0538
110,1,0,0,0,-0.6133
111,1,0,0,0,-0.521
112,1,0,0,0,-0.3719
113,1,0,0,0,0.7597
114,1,0,0,0,-0.4352
115,1,0,0,0,0.6073
116,1,0,0,0,-0.2361
117,1,0,0,0,-0.0442
118,1,0,0,0,0.4782
119,1,0,0,0,0.8451
120,1,0,0,0,0.2507
121,1,0,0,0,-0.223
122,1,0,0,0,0.4932
123,1,0,0,0,-0.7112
124,1,0,0,0,0.1324
125,1,0,0,0,0.3974
126,1,0,0,0,0.2143
127,1,0,0,0,1.4094
128,1,0,0,0,0.337
129,1,0,0,0,0.4727
130,1,0,0,0,-0.554
131,1,0,0,0,0.3344
132,1,0,0,0,0.2716
133,1,0,0,0,0.6769
134,1,0,0,0,-0.7345
135,1,0,0,0,0.755
136,1,0,0,0,-0.2801
137,1,0,0,0,-0.9668
138,1,0,0,0,-0.1333
139,1,0,0,0,-0.4516
140,1,0,0,0,-0.053
141,1,0,0,0,-0.6151
142,1,0,0,0,-0.7818
143,1,0,0,0,0.3743
144,1,0,0,0,-0.5406
145,1,0,0,0,0.2564
146,1,0,0,0,-0.0872
147,1,0,0,0,-1.1208
148,1,0,0,0,-0.5984
149,1,0,0,0,0.2843
150,1,0,0,0,0.4837
151,1,0,0,0,-0.605
152,1,0,0,0,-0.795
153,1,0,0,0,0.3269
154,1,0,0,0,0.6303
155,1,0,0,0,-0.6387
156,1,0,0,0,-0.1827
157,1,0,0,0,0.7492
158,1,0,0,0,-0.2068
159,1,0,0,0,1.0039
160,1,0,0,0,0.5001
161,1,0,0,0,0.1826
162,1,0,0,0,-0.0583
163,1,0,0,0,0.2629
164,1,0,0,0,0.481
165,1,0,0,0,0.7542
166,1,0,0,0,1.7077
167,1,0,0,0,-0.4832
168,1,0,0,0,0.6915
169,1,0,0,0,-0.7645
170,1,0,0,0,0.1961
171,1,0,0,0,0.5036
172,1,0,0,0,-0.9493
173,1,0,0,0,-0.1258
174,1,0,0,0,-0.2685
175,1,0,0,0,-0.4829
176,1,0,0,0,-0.083
177,1,0,0,0,-0.7941
178,1,0,0,0,0.0588
179,1,0,0,0,0.7434
180,1,0,0,0,0.4154
181,1,0,0,0,-0.08
182,1,0,0,0,0.6784
183,1,0,0,0,0.3466
184,1,0,0,0,0.8665
185,1,0,0,0,0.2147
186,1,0,0,0,0.5407
187,1,0,0,0,-0.2397
188,1,0,0,0,0.3986
189,1,0,0,0,0.4267
190,1,0,0,0,0.1827
191,1,0,0,0,0.0416
192,1,0,0,0,-0.5989
193,1,0,0,0,0.439
194,1,0,0,0,-0.6076
195,1,0,0,0,0.4988
196,1,0,0,0,0.077
197,1,0,0,0,-1.2118
198,1,0,0,0,0.6792
199,1,0,0,0,-0.012
0,2,1,0,0,-0.0102
1,2,1,0,0,0.3021
2,2,1,0,0,1.5385
3,2,1,0,0,-0.0049
4,2,1,0,0,-0.1191
5,2,1,0,0,1.5447
6,2,1,0,0,0.7143
7,2,1,0,0,0.8491
8,2,1,0,0,0.2026
9,2,1,0,0,0.0738
10,2,1,0,0,0.1038
11,2,1,0,0,0.7281
12,2,1,0,0,0.0325
13,2,1,0,0,0.279
14,2,1,0,0,1.063
15,2,1,0,0,1.2109
16,2,1,0,0,0.6842
17,2,1,0,0,0.8453
18,2,1,0,0,0.2653
19,2,1,0,0,0.1931
20,2,1,0,0,0.7119
21,2,1,0,0,0.1323
22,2,1,0,0,0.0388
23,2,1,0,0,0.9692
24,2,1,0,0,0.7384
25,2,1,0,0,0.5308
26,2,1,0,0,-0.1307
