entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
0,1,1,0,0,-0.5244
1,1,1,0,0,1.6069
2,1,1,0,0,0.9903
3,1,1,0,0,0.1592
4,1,1,0,0,1.2821
5,1,1,0,0,-0.0771
6,1,1,0,0,1.9065
7,1,1,0,0,0.2127
8,1,1,0,0,1.0007
9,1,1,0,0,1.7112
10,1,1,0,0,0.4569
11,1,1,0,0,1.0544
12,1,1,0,0,-1.0946
13,1,1,0,0,0.141
14,1,1,0,0,1.0517
15,1,1,0,0,0.999
16,1,1,0,0,1.3093
17,1,1,0,0,1.0323
18,1,1,0,0,1.2856
19,1,1,0,0,1.1403
20,1,1,0,0,-0.7472
21,1,1,0,0,1.0882
22,1,1,0,0,-0.4116
23,1,1,0,0,0.6507
24,1,1,0,0,0.7335
25,1,1,0,0,0.9425
26,1,1,0,0,-0.2547
27,1,1,0,0,-0.346
28,1,1,0,0,-0.4137
29,1,1,0,0,0.9171
30,1,1,0,0,-0.6043
31,1,1,0,0,-0.3614
32,1,1,0,0,1.1405
33,1,1,0,0,-1.0501
34,1,1,0,0,-0.0312
35,1,1,0,0,0.9017
36,1,1,0,0,0.6042
37,1,1,0,0,0.0888
38,1,1,0,0,1.258
39,1,1,0,0,0.8033
40,1,1,0,0,-0.0406
41,1,1,0,0,1.3761
42,1,1,0,0,0.119
43,1,1,0,0,0.5723
44,1,1,0,0,1.2769
45,1,1,0,0,0.7319
46,1,1,0,0,1.1277
47,1,1,0,0,0.9084
48,1,1,0,0,1.6507
49,1,1,0,0,0.701
50,1,0,0,0,1.1287
51,1,0,0,0,0.3484
52,1,0,0,0,-0.619
53,1,0,0,0,-0.8092
54,1,0,0,0,-0.4032
55,1,0,0,0,0.1953
56,1,0,0,0,-0.0887
57,1,0,0,0,-0.5299
58,1,0,0,0,1.8706
59,1,0,0,0,-0.6072
60,1,0,0,0,0.1153
61,1,0,0,0,-0.106
62,1,0,0,0,-0.7101
63,1,0,0,0,-0.3665
64,1,0,0,0,-0.0595
65,1,0,0,0,-0.3124
66,1,0,0,0,1.1794
67,1,0,0,0,-0.1714
68,1,0,0,0,-0.2141
69,1,0,0,0,0.7106
70,1,0,0,0,0.354
71,1,0,0,0,0.4759
72,1,0,0,0,-0.4922
73,1,0,0,0,-0.4162
74,1,0,0,0,-0.0906
75,1,0,0,0,-0.0797
76,1,0,0,0,-0.6938
77,1,0,0,0,-0.3594
78,1,0,0,0,0.2531
79,1,0,0,0,-0.8126
80,1,0,0,0,-0.2179
81,1,0,0,0,-0.3151
82,1,0,0,0,-0.6635
83,1,0,0,0,-0.894
84,1,0,0,0,0.5759
85,1,0,0,0,-0.1347
86,1,0,0,0,-0.481
