entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
0,1,1,0,0,0.3782
1,1,1,0,0,1.3165
2,1,1,0,0,-0.7647
3,1,1,0,0,0.6139
4,1,1,0,0,1.1679
5,1,1,0,0,0.3447
6,1,1,0,0,1.0978
7,1,1,0,0,0.4947
8,1,1,0,0,0.3275
9,1,1,0,0,-0.809
10,1,1,0,0,0.3545
11,1,1,0,0,0.7766
12,1,1,0,0,1.2511
13,1,1,0,0,-0.3236
14,1,1,0,0,1.2107
15,1,1,0,0,-0.0386
16,1,1,0,0,0.2914
17,1,1,0,0,0.239
18,1,1,0,0,0.9335
19,1,1,0,0,1.2772
20,1,1,0,0,0.8737
21,1,1,0,0,1.7483
22,1,1,0,0,0.5843
23,1,1,0,0,-0.2135
24,1,1,0,0,0.6858
25,1,1,0,0,2.0611
26,1,1,0,0,1.1807
27,1,1,0,0,1.2507
28,1,1,0,0,-0.7042
29,1,1,0,0,0.6228
30,1,1,0,0,0.0373
31,1,1,0,0,-0.1432
32,1,1,0,0,0.0958
33,1,1,0,0,0.9834
34,1,1,0,0,0.6141
35,1,1,0,0,0.0512
36,1,1,0,0,0.4653
37,1,1,0,0,1.0735
38,1,1,0,0,0.7219
39,1,1,0,0,0.5853
40,1,1,0,0,1.4923
41,1,1,0,0,1.0116
42,1,1,0,0,0.806
43,1,1,0,0,-1.1821
44,1,1,0,0,0.4447
45,1,1,0,0,-0.0079
46,1,1,0,0,0.1508
47,1,1,0,0,1.0761
48,1,1,0,0,0.7951
49,1,1,0,0,1.6491
50,1,0,0,0,-0.8296
51,1,0,0,0,-1.0208
52,1,0,0,0,0.3063
53,1,0,0,0,0.2886
54,1,0,0,0,-0.6494
55,1,0,0,0,0.2149
56,1,0,0,0,0.3668
57,1,0,0,0,-0.2285
58,1,0,0,0,-0.2801
59,1,0,0,0,-0.5445
60,1,0,0,0,-0.1896
61,1,0,0,0,0.3859
62,1,0,0,0,-0.1195
63,1,0,0,0,-0.2529
64,1,0,0,0,1.3355
65,1,0,0,0,-1.3196
66,1,0,0,0,-0.5767
67,1,0,0,0,0.7941
68,1,0,0,0,0.646
69,1,0,0,0,0.2615
70,1,0,0,0,1.3497
71,1,0,0,0,-0.0785
72,1,0,0,0,-1.3757
73,1,0,0,0,0.335
74,1,0,0,0,-0.3077
75,1,0,0,0,1.2621
76,1,0,0,0,1.0545
77,1,0,0,0,-0.914
78,1,0,0,0,0.7312
79,1,0,0,0,0.5543
80,1,0,0,0,0.3523
81,1,0,0,0,0.0393
82,1,0,0,0,1.0288
83,1,0,0,0,-1.638
84,1,0,0,0,0.2843
85,1,0,0,0,0.9803
86,1,0,0,0,-0.0576
87,1,0,0,0,0.2977
88,1,0,0,0,-0.014
89,1,0,0,0,-0.1913
90,1,0,0,0,-0.366
91,1,0,0,0,0.6586
92,1,0,0,0,-0.3127
93,1,0,0,0,-1.4221
94,1,0,0,0,0.1674
95,1,0,0,0,-0.0388
96,1,0,0,0,-0.9177
97,1,0,0,0,0.3435
98,1,0,0,0,0.7007
99,1,0,0,0,0.2624
0,2,1,0,0,-0.4039
1,2,1,0,0,1.0332
2,2,1,0,0,0.9852
3,2,1,0,0,2.1398
4,2,1,0,0,1.6781
5,2,1,0,0,-0.5664
6,2,1,0,0,0.9315
7,2,1,0,0,0.7843
8,2,1,0,0,-0.0957
9,2,1,0,0,0.537
10,2,1,0,0,1.8886
11,2,1,0,0,1.2519
12,2,1,0,0,0.0089
13,2,1,0,0,0.6654
14,2,1,0,0,0.7321
15,2,1,0,0,-0.5674
16,2,1,0,0,-0.8106
17,2,1,0,0,0.7454
18,2,1,0,0,0.7588
19,2,1,0,0,-0.0759
20,2,1,0,0,0.6707
21,2,1,0,0,1.2185
22,2,1,0,0,0.153
23,2,1,0,0,0.232
24,2,1,0,0,0.7631
25,2,1,0,0,1.0069
