entity_id,wave,group_indicator,phase_indicator,group_phase_interaction,outcome
0,1,1,0,0,0.3029
1,1,1,0,0,1.2991
2,1,1,0,0,0.2257
3,1,1,0,0,0.4118
4,1,1,0,0,0.2047
5,1,1,0,0,-0.3693
6,1,1,0,0,1.1402
7,1,1,0,0,0.4406
8,1,1,0,0,0.1939
9,1,1,0,0,0.186
10,1,1,0,0,1.4737
11,1,1,0,0,0.9491
12,1,1,0,0,1.6211
13,1,1,0,0,0.4105
14,1,1,0,0,0.6526
15,1,1,0,0,0.6092
16,1,1,0,0,-0.0863
17,1,1,0,0,0.2813
18,1,1,0,0,-0.0018
19,1,1,0,0,-0.0687
20,1,1,0,0,-0.4633
21,1,1,0,0,1.2666
22,1,1,0,0,0.7659
23,1,1,0,0,0.2854
24,1,1,0,0,0.8443
25,1,1,0,0,-0.2685
26,1,1,0,0,0.2496
27,1,1,0,0,1.1551
28,1,1,0,0,0.7572
29,1,1,0,0,-0.2852
30,1,1,0,0,0.0793
31,1,1,0,0,0.7923
32,1,1,0,0,0.3016
33,1,1,0,0,0.8371
34,1,1,0,0,1.3685
35,1,1,0,0,0.1312
36,1,1,0,0,-0.0392
37,1,1,0,0,0.5583
38,1,1,0,0,-0.1166
39,1,1,0,0,0.038
40,1,1,0,0,1.0772
41,1,1,0,0,1.0808
42,1,1,0,0,-0.8676
43,1,1,0,0,0.1181
44,1,1,0,0,0.7064
45,1,1,0,0,0.4826
46,1,1,0,0,0.6523
47,1,1,0,0,-0.3221
48,1,1,0,0,-0.9493
49,1,1,0,0,0.0417
50,1,1,0,0,0.5866
51,1,1,0,0,-0.7914
52,1,1,0,0,0.7468
53,1,1,0,0,-0.4075
54,1,1,0,0,0.3767
55,1,1,0,0,1.5557
56,1,1,0,0,0.194
57,1,1,0,0,0.6757
58,1,1,0,0,1.052
59,1,1,0,0,0.3845
60,1,1,0,0,0.6631
61,1,1,0,0,0.969
62,1,1,0,0,0.4449
63,1,1,0,0,0.7498
64,1,1,0,0,0.5017
65,1,1,0,0,0.6151
66,1,1,0,0,1.208
67,1,1,0,0,0.299
68,1,1,0,0,0.974
69,1,1,0,0,-0.0231
70,1,1,0,0,1.3259
71,1,1,0,0,0.8811
72,1,1,0,0,0.1062
73,1,1,0,0,0.7273
74,1,1,0,0,0.4739
75,1,0,0,0,-0.1856
76,1,0,0,0,0.5005
77,1,0,0,0,0.1625
78,1,0,0,0,0.1325
79,1,0,0,0,0.3148
80,1,0,0,0,-0.3309
81,1,0,0,0,-0.6389
82,1,0,0,0,-0.3132
83,1,0,0,0,-0.1401
84,1,0,0,0,-0.1746
85,1,0,0,0,0.2693
86,1,0,0,0,-0.0281
87,1,0,0,0,-0.1517
88,1,0,0,0,-0.4279
89,1,0,0,0,-0.3226
90,1,0,0,0,-0.3143
91,1,0,0,0,0.1868
92,1,0,0,0,0.6376
93,1,0,0,0,-0.2244
94,1,0,0,0,0.1782
95,1,0,0,0,0.5155
96,1,0,0,0,-0.0479
97,1,0,0,0,-0.0101
98,1,0,0,0,-0.2997
99,1,0,0,0,0.354
100,1,0,0,0,-0.3657
101,1,0,0,0,-0.4941
102,1,0,0,0,-0.4555
103,1,0,0,0,-0.3495
104,1,0,0,0,-0.5924
105,1,0,0,0,0.3673
106,1,0,0,0,0.6646
107,1,0,0,0,-0.4583
108,1,0,0,0,-0.1526
109,1,0,0,0,0.1293
110,1,0,0,0,0.1056
111,1,0,0,0,-0.5274
112,1,0,0,0,-0.2881
113,1,0,0,0,-0.0096
114,1,0,0,0,-0.76
115,1,0,0,0,0.2406
116,1,0,0,0,-0.0703
117,1,0,0,0,-0.1724
118,1,0,0,0,-0.3855
119,1,0,0,0,0.1182
120,1,0,0,0,-0.1769
121,1,0,0,0,0.5308
122,1,0,0,0,-1.4313
123,1,0,0,0,0.8017
124,1,0,0,0,-1.3057
125,1,0,0,0,1.1188
126,1,0,0,0,-0.4772
127,1,0,0,0,0.2212
128,1,0,0,0,-0.0894
129,1,0,0,0,-0.6975
130,1,0,0,0,0.1265
131,1,0,0,0,-0.7146
132,1,0,0,0,0.5542
133,1,0,0,0,0.0753
134,1,0,0,0,-0.4045
135,1,0,0,0,0.1791
136,1,0,0,0,-0.4087
137,1,0,0,0,-0.2895
138,1,0,0,0,0.4147
139,1,0,0,0,0.2417
140,1,0,0,0,0.1892
141,1,0,0,0,0.122
142,1,0,0,0,-0.2332
143,1,0,0,0,-0.1786
144,1,0,0,0,0.0514
145,1,0,0,0,-0.291
146,1,0,0,0,-1.04
147,1,0,0,0,0.6056
148,1,0,0,0,-0.0398
149,1,0,0,0,-1.3405
0,2,1,0,0,1.7518
1,2,1,0,0,1.8343
2,2,1,0,0,0.2367
3,2,1,0,0,-0.2702
4,2,1,0,0,0.808
5,2,1,0,0,-0.2101
6,2,1,0,0,1.1101
7,2,1,0,0,0.0073
8,2,1,0,0,1.1716
9,2,1,0,0,0.0345
10,2,1,0,0,0.6851
11,2,1,0,0,1.2869
12,2,1,0,0,0.8861
13,2,1,0,0,0.8383
14,2,1,0,0,1.1736
15,2,1,0,0,0.1301
16,2,1,0,0,-0.4421
17,2,1,0,0,-0.4003
18,2,1,0,0,0.5818
19,2,1,0,0,-0.0739
20,2,1,0,0,0.7282
21,2,1,0,0,0.8436
22,2,1,0,0,-0.1048
23,2,1,0,0,-0.7893
24,2,1,0,0,2.0535
25,2,1,0,0,0.1774
26,2,1,0,0,0.653
27,2,1,0,0,1.0226
28,2,1,0,0,-0.252
29,2,1,0,0,-0.429
30,2,1,0,0,1.2475
31,2,1,0,0,1.213
32,2,1,0,0,0.1958
33,2,1,0,0,-0.5389
34,2,1,0,0,0.9524
35,2,1,0,0,-0.0339
36,2,1,0,0,1.4517
37,2,1,0,0,0.0947
38,2,1,0,0,-0.4056
39,2,1,0,0,0.3351
40,2,1,0,0,0.823
41,2,1,0,0,0.2469
42,2,1,0,0,0.5852
43,2,1,0,0,0.8014
44,2,1,0,0,0.7129
45,2,1,0,0,0.2539
46,2,1,0,0,0.3077
47,2,1,0,0,-0.2467
48,2,1,0,0,0.3993
49,2,1,0,0,0.6848
50,2,1,0,0,-0.0028
51,2,1,0,0,1.7909
52,2,1,0,0,1.5647
53,2,1,0,0,-0.3425
54,2,1,0,0,-0.3881
55,2,1,0,0,0.0847
56,2,1,0,0,1.0892
57,2,1,0,0,1.175
58,2,1,0,0,1.4442
59,2,1,0,0,0.379
60,2,1,0,0,0.6659
61,2,1,0,0,-0.1181
62,2,1,0,0,0.3838
63,2,1,0,0,0.5074
64,2,1,0,0,0.4538
65,2,1,0,0,1.5972
66,2,1,0,0,0.6863
67,2,1,0,0,1.1327
68,2,1,0,0,-0.4357
69,2,1,0,0,1.8446
70,2,1,0,0,0.4224
71,2,1,0,0,0.9987
72,2,1,0,0,1.0236
73,2,1,0,0,0.2241
74,2,1,0,0,1.2086
75,2,0,0,0,0.2332
76,2,0,0,0,0.3872
77,2,0,0,0,-0.1217
78,2,0,0,0,-0.3156
79,2,0,0,0,-0.0022
80,2,0,0,0,0.9284
81,2,0,0,0,0.2465
82,2,0,0,0,-0.4838
83,2,0,0,0,-0.0087
84,2,0,0,0,-0.8607
85,2,0,0,0,-0.834
86,2,0,0,0,-0.2909
87,2,0,0,0,0.7187
88,2,0,0,0,0.0331
89,2,0,0,0,0.5204
90,2,0,0,0,0.2856
91,2,0,0,0,-0.6854
92,2,0,0,0,0.0753
93,2,0,0,0,-0.0378
94,2,0,0,0,-0.385
95,2,0,0,0,0.8697
96,2,0,0,0,-0.6314
97,2,0,0,0,-0.0533
98,2,0,0,0,-0.2291
99,2,0,0,0,-0.0465
100,2,0,0,0,-0.2457
101,2,0,0,0,-0.1933
102,2,0,0,0,0.0948
103,2,0,0,0,-0.2461
104,2,0,0,0,-0.3903
105,2,0,0,0,0.6046
106,2,0,0,0,0.6911
107,2,0,0,0,0.7154
108,2,0,0,0,0.3475
109,2,0,0,0,1.3114
110,2,0,0,0,0.5721
111,2,0,0,0,-0.3485
112,2,0,0,0,0.624
113,2,0,0,0,-0.5482
114,2,0,0,0,-0.2201
115,2,0,0,0,-0.3493
116,2,0,0,0,-0.0504
117,2,0,0,0,0.1618
118,2,0,0,0,-0.5449
119,2,0,0,0,-1.2308
120,2,0,0,0,-0.1387
121,2,0,0,0,1.1485
122,2,0,0,0,-0.0126
123,2,0,0,0,-0.3072
124,2,0,0,0,-0.0534
125,2,0,0,0,0.9952
126,2,0,0,0,0.0279
127,2,0,0,0,-1.8175
128,2,0,0,0,0.6947
129,2,0,0,0,-1.4039
130,2,0,0,0,0.2034
131,2,0,0,0,-0.8628
132,2,0,0,0,-0.2095
133,2,0,0,0,0.4292
134,2,0,0,0,-1.0305
135,2,0,0,0,-0.1347
136,2,0,0,0,0.6136
137,2,0,0,0,-0.5466
138,2,0,0,0,-0.334
139,2,0,0,0,0.4933
140,2,0,0,0,0.2658
141,2,0,0,0,-0.9431
142,2,0,0,0,-0.7253
143,2,0,0,0,0.2608
144,2,0,0,0,0.4365
145,2,0,0,0,-1.051
146,2,0,0,0,-0.9867
147,2,0,0,0,0.4603
148,2,0,0,0,-0.6502
149,2,0,0,0,-0.3569
0,3,1,0,0,1.5887
1,3,1,0,0,1.074
2,3,1,0,0,0.0301
3,3,1,0,0,0.4871
4,3,1,0,0,0.6052
5,3,1,0,0,0.4277
6,3,1,0,0,0.6656
7,3,1,0,0,0.587
8,3,1,0,0,0.3785
9,3,1,0,0,0.4163
10,3,1,0,0,1.773
11,3,1,0,0,1.2536
12,3,1,0,0,1.4644
13,3,1,0,0,0.7679
14,3,1,0,0,0.1244
15,3,1,0,0,0.9718
16,3,1,0,0,0.2609
17,3,1,0,0,0.0404
18,3,1,0,0,0.1685
19,3,1,0,0,-0.7514
20,3,1,0,0,0.7261
21,3,1,0,0,1.3222
22,3,1,0,0,0.7014
23,3,1,0,0,0.3657
24,3,1,0,0,0.2792
25,3,1,0,0,-1.1511
26,3,1,0,0,-0.1218
27,3,1,0,0,0.5119
28,3,1,0,0,0.0172
29,3,1,0,0,0.1131
30,3,1,0,0,0.7816
31,3,1,0,0,0.8196
32,3,1,0,0,1.282
33,3,1,0,0,-0.3169
34,3,1,0,0,1.1425
35,3,1,0,0,0.0984
36,3,1,0,0,0.9732
37,3,1,0,0,0.2417
38,3,1,0,0,0.256
39,3,1,0,0,-0.4631
40,3,1,0,0,0.2409
41,3,1,0,0,1.4351
42,3,1,0,0,-0.6535
43,3,1,0,0,0.8685
44,3,1,0,0,0.8934
45,3,1,0,0,0.2786
46,3,1,0,0,0.1561
47,3,1,0,0,1.5307
48,3,1,0,0,1.1719
49,3,1,0,0,0.4697
50,3,1,0,0,0.5128
51,3,1,0,0,0.498
52,3,1,0,0,1.2359
53,3,1,0,0,0.2169
54,3,1,0,0,0.4588
55,3,1,0,0,1.4819
56,3,1,0,0,0.2548
57,3,1,0,0,0.2055
58,3,1,0,0,-0.0508
59,3,1,0,0,0.4374
60,3,1,0,0,0.3902
61,3,1,0,0,0.629
62,3,1,0,0,-0.6008
63,3,1,0,0,0.9506
64,3,1,0,0,0.041
65,3,1,0,0,0.8113
66,3,1,0,0,0.5803
67,3,1,0,0,1.3264
68,3,1,0,0,0.4441
69,3,1,0,0,1.4733
70,3,1,0,0,0.8894
71,3,1,0,0,1.3578
72,3,1,0,0,0.486
73,3,1,0,0,0.6455
74,3,1,0,0,1.4084
75,3,0,0,0,0.2502
76,3,0,0,0,1.0093
77,3,0,0,0,0.065
78,3,0,0,0,-0.4176
79,3,0,0,0,0.6244
80,3,0,0,0,0.9048
81,3,0,0,0,-0.4012
82,3,0,0,0,-0.8204
83,3,0,0,0,-0.7638
84,3,0,0,0,0.5775
85,3,0,0,0,-0.9911
86,3,0,0,0,-0.026
87,3,0,0,0,0.4339
88,3,0,0,0,-0.3393
89,3,0,0,0,0.5732
90,3,0,0,0,-0.8795
91,3,0,0,0,0.3885
92,3,0,0,0,0.3048
93,3,0,0,0,-1.2787
94,3,0,0,0,0.6352
95,3,0,0,0,0.5901
96,3,0,0,0,-0.2911
97,3,0,0,0,-0.6938
98,3,0,0,0,-1.3814
99,3,0,0,0,1.318
100,3,0,0,0,-0.438
101,3,0,0,0,-0.787
102,3,0,0,0,-0.1773
103,3,0,0,0,-0.8151
104,3,0,0,0,-0.3466
105,3,0,0,0,0.5268
106,3,0,0,0,0.7235
107,3,0,0,0,0.0182
108,3,0,0,0,-0.023
109,3,0,0,0,0.0002
110,3,0,0,0,-0.0164
111,3,0,0,0,-0.3673
112,3,0,0,0,0.0988
113,3,0,0,0,-0.5748
114,3,0,0,0,-0.3559
115,3,0,0,0,0.8789
116,3,0,0,0,0.4778
117,3,0,0,0,-0.5769
118,3,0,0,0,-1.109
119,3,0,0,0,-0.7597
120,3,0,0,0,1.7005
121,3,0,0,0,-0.4213
122,3,0,0,0,-0.2558
123,3,0,0,0,0.1492
124,3,0,0,0,-0.3386
125,3,0,0,0,-0.3285
126,3,0,0,0,0.2953
127,3,0,0,0,-0.1968
128,3,0,0,0,-0.2086
129,3,0,0,0,-0.1846
130,3,0,0,0,0.7534
131,3,0,0,0,0.4961
132,3,0,0,0,0.826
133,3,0,0,0,1.4494
134,3,0,0,0,0.6136
135,3,0,0,0,-0.4243
136,3,0,0,0,0.4636
137,3,0,0,0,0.2302
138,3,0,0,0,1.3213
139,3,0,0,0,0.0794
140,3,0,0,0,0.7139
141,3,0,0,0,-0.986
142,3,0,0,0,0.1252
143,3,0,0,0,-0.1061
144,3,0,0,0,0.3787
145,3,0,0,0,-1.2234
146,3,0,0,0,-0.1264
147,3,0,0,0,0.4951
148,3,0,0,0,-0.0916
149,3,0,0,0,0.5289
0,4,1,1,1,1.2134
1,4,1,1,1,1.825
2,4,1,1,1,1.2371
3,4,1,1,1,0.94
4,4,1,1,1,2.3549
5,4,1,1,1,1.0847
6,4,1,1,1,0.6943
7,4,1,1,1,1.727
8,4,1,1,1,0.7569
9,4,1,1,1,0.1941
10,4,1,1,1,0.9208
11,4,1,1,1,0.58
12,4,1,1,1,0.6977
13,4,1,1,1,1.0708
14,4,1,1,1,1.1422
15,4,1,1,1,1.5484
16,4,1,1,1,1.0535
17,4,1,1,1,1.1709
18,4,1,1,1,0.3934
19,4,1,1,1,0.7242
20,4,1,1,1,1.443
21,4,1,1,1,1.7279
22,4,1,1,1,1.3718
23,4,1,1,1,0.3047
24,4,1,1,1,1.6968
25,4,1,1,1,1.3544
26,4,1,1,1,1.2961
27,4,1,1,1,1.1361
28,4,1,1,1,0.9327
29,4,1,1,1,0.3082
30,4,1,1,1,0.7456
31,4,1,1,1,1.7578
32,4,1,1,1,1.2673
33,4,1,1,1,1.1265
34,4,1,1,1,1.9457
35,4,1,1,1,0.2418
36,4,1,1,1,0.7268
37,4,1,1,1,0.4574
38,4,1,1,1,0.646
39,4,1,1,1,1.8117
40,4,1,1,1,2.2183
41,4,1,1,1,1.8555
42,4,1,1,1,0.9935
43,4,1,1,1,0.0661
44,4,1,1,1,1.3036
45,4,1,1,1,0.8074
46,4,1,1,1,1.9374
47,4,1,1,1,0.3297
48,4,1,1,1,1.2085
49,4,1,1,1,0.6423
50,4,1,1,1,0.9907
51,4,1,1,1,1.7041
52,4,1,1,1,2.2295
53,4,1,1,1,1.0736
54,4,1,1,1,1.4286
55,4,1,1,1,0.7955
56,4,1,1,1,0.9754
57,4,1,1,1,1.7806
58,4,1,1,1,1.3484
59,4,1,1,1,0.6592
60,4,1,1,1,1.1811
61,4,1,1,1,1.5635
62,4,1,1,1,0.2131
63,4,1,1,1,0.6833
64,4,1,1,1,1.4219
65,4,1,1,1,1.1186
66,4,1,1,1,0.5729
67,4,1,1,1,1.6926
68,4,1,1,1,0.3586
69,4,1,1,1,0.9508
70,4,1,1,1,0.8492
71,4,1,1,1,1.0463
72,4,1,1,1,0.6981
73,4,1,1,1,1.3799
74,4,1,1,1,1.4045
75,4,0,1,0,0.6895
76,4,0,1,0,0.8392
77,4,0,1,0,1.6954
78,4,0,1,0,-0.8906
79,4,0,1,0,-0.337
80,4,0,1,0,1.5083
81,4,0,1,0,0.5322
82,4,0,1,0,0.1221
83,4,0,1,0,0.3039
84,4,0,1,0,0.8482
85,4,0,1,0,0.0235
86,4,0,1,0,-0.5178
87,4,0,1,0,0.9701
88,4,0,1,0,0.6636
89,4,0,1,0,0.9055
90,4,0,1,0,1.1337
91,4,0,1,0,0.124
92,4,0,1,0,-0.0684
93,4,0,1,0,1.0443
94,4,0,1,0,-0.2698
95,4,0,1,0,0.673
96,4,0,1,0,0.1946
97,4,0,1,0,-0.0267
98,4,0,1,0,0.1853
99,4,0,1,0,0.6325
100,4,0,1,0,0.6803
101,4,0,1,0,-0.1631
102,4,0,1,0,0.0017
103,4,0,1,0,0.0191
104,4,0,1,0,0.4446
105,4,0,1,0,0.3699
106,4,0,1,0,1.8136
107,4,0,1,0,0.4817
108,4,0,1,0,-0.695
109,4,0,1,0,1.319
110,4,0,1,0,0.6392
111,4,0,1,0,0.3481
112,4,0,1,0,0.5703
113,4,0,1,0,-0.3429
114,4,0,1,0,1.376
115,4,0,1,0,0.7828
116,4,0,1,0,-0.3762
117,4,0,1,0,0.4532
118,4,0,1,0,0.4912
119,4,0,1,0,-0.2029
120,4,0,1,0,0.5721
121,4,0,1,0,-0.003
122,4,0,1,0,-0.2339
123,4,0,1,0,1.2657
124,4,0,1,0,0.0799
125,4,0,1,0,-0.5387
126,4,0,1,0,0.3098
127,4,0,1,0,0.0465
128,4,0,1,0,-0.4559
129,4,0,1,0,-0.5895
130,4,0,1,0,0.1744
131,4,0,1,0,0.6473
132,4,0,1,0,0.6842
133,4,0,1,0,0.9263
134,4,0,1,0,0.5274
135,4,0,1,0,0.4743
136,4,0,1,0,0.2057
137,4,0,1,0,0.1721
138,4,0,1,0,1.3436
139,4,0,1,0,1.6703
140,4,0,1,0,0.2239
141,4,0,1,0,-0.3496
142,4,0,1,0,0.6885
143,4,0,1,0,1.3423
144,4,0,1,0,1.4299
145,4,0,1,0,-0.5161
146,4,0,1,0,0.5145
147,4,0,1,0,0.8214
148,4,0,1,0,0.7545
149,4,0,1,0,0.3479
0,5,1,1,1,0.7727
1,5,1,1,1,1.9289
2,5,1,1,1,1.6898
3,5,1,1,1,0.8309
4,5,1,1,1,1.1209
5,5,1,1,1,0.267
6,5,1,1,1,1.3198
7,5,1,1,1,0.8959
8,5,1,1,1,0.4496
9,5,1,1,1,0.8337
10,5,1,1,1,1.3685
11,5,1,1,1,0.924
12,5,1,1,1,1.599
13,5,1,1,1,0.3773
14,5,1,1,1,1.852
15,5,1,1,1,0.9661
16,5,1,1,1,0.1891
17,5,1,1,1,-0.3508
18,5,1,1,1,1.3546
19,5,1,1,1,0.5608
20,5,1,1,1,0.8528
21,5,1,1,1,1.9625
22,5,1,1,1,1.591
23,5,1,1,1,1.0343
24,5,1,1,1,1.0424
25,5,1,1,1,0.2554
26,5,1,1,1,1.3451
27,5,1,1,1,2.1318
28,5,1,1,1,0.9622
29,5,1,1,1,1.2566
30,5,1,1,1,1.1124
31,5,1,1,1,1.6241
32,5,1,1,1,2.3301
33,5,1,1,1,1.4508
34,5,1,1,1,2.5996
35,5,1,1,1,0.2751
36,5,1,1,1,2.0732
37,5,1,1,1,0.6977
38,5,1,1,1,0.6255
39,5,1,1,1,-0.1653
40,5,1,1,1,1.404
41,5,1,1,1,0.8955
42,5,1,1,1,1.1383
43,5,1,1,1,0.1662
44,5,1,1,1,2.0924
45,5,1,1,1,1.4782
46,5,1,1,1,2.262
47,5,1,1,1,0.6212
48,5,1,1,1,1.7908
49,5,1,1,1,0.1781
50,5,1,1,1,1.0995
51,5,1,1,1,1.0553
52,5,1,1,1,1.4946
53,5,1,1,1,0.8456
54,5,1,1,1,0.5907
55,5,1,1,1,0.4969
56,5,1,1,1,0.6314
57,5,1,1,1,1.3375
58,5,1,1,1,1.7642
59,5,1,1,1,1.0715
60,5,1,1,1,1.9039
61,5,1,1,1,0.3166
62,5,1,1,1,0.5425
63,5,1,1,1,1.511
64,5,1,1,1,1.2927
65,5,1,1,1,0.9075
66,5,1,1,1,1.7665
67,5,1,1,1,0.7516
68,5,1,1,1,0.5197
69,5,1,1,1,1.294
70,5,1,1,1,1.1621
71,5,1,1,1,0.9337
72,5,1,1,1,0.862
73,5,1,1,1,0.4879
74,5,1,1,1,1.1512
75,5,0,1,0,0.7477
76,5,0,1,0,1.2661
77,5,0,1,0,1.1082
78,5,0,1,0,0.3198
79,5,0,1,0,0.1494
80,5,0,1,0,-0.1928
81,5,0,1,0,-0.1682
82,5,0,1,0,-0.3842
83,5,0,1,0,-0.286
84,5,0,1,0,1.0531
