stock_id,event_day,ret,mkt_ret,beta
0,-10,0.002647,-0.001298,1.3213
0,-9,-0.017325,-0.007214,1.3213
0,-8,-0.006145,-0.000338,1.3213
0,-7,0.01609,0.006265,1.3213
0,-6,0.009469,0.002925,1.3213
0,-5,-0.043832,0.001476,1.3213
0,-4,-0.002964,-0.008459,1.3213
0,-3,-0.000697,-0.008088,1.3213
0,-2,0.008981,0.009416,1.3213
0,-1,-0.007567,-0.005605,1.3213
0,0,0.025064,-0.00014,1.3213
0,1,-0.021622,-0.023111,1.3213
0,2,-0.025476,-0.009824,1.3213
0,3,-0.006412,-0.004648,1.3213
0,4,0.007146,-0.003575,1.3213
0,5,0.02111,0.004834,1.3213
0,6,-7e-05,-0.016615,1.3213
0,7,0.062997,0.024499,1.3213
0,8,0.024751,0.007092,1.3213
0,9,0.004911,-0.004609,1.3213
0,10,0.00767,0.002706,1.3213
1,-10,-0.02817,-0.016845,1.1501
1,-9,0.015732,0.012812,1.1501
1,-8,-0.04926,-0.035225,1.1501
1,-7,0.00649,0.009333,1.1501
1,-6,0.000962,0.005538,1.1501
1,-5,0.00222,0.002139,1.1501
1,-4,-0.000889,-0.006159,1.1501
1,-3,0.021912,0.015615,1.1501
1,-2,-0.009241,0.00134,1.1501
1,-1,0.004339,0.009682,1.1501
1,0,0.03327,0.005907,1.1501
1,1,0.041112,0.010175,1.1501
1,2,0.013762,0.01,1.1501
1,3,-0.008669,-0.008291,1.1501
1,4,0.019426,-0.014098,1.1501
1,5,-0.007176,-0.009559,1.1501
1,6,0.008087,-0.000259,1.1501
1,7,0.040415,0.022919,1.1501
1,8,0.013436,0.004752,1.1501
1,9,-0.010178,-0.01632,1.1501
1,10,0.000724,-0.00688,1.1501
2,-10,-0.021027,-0.003068,0.867
2,-9,0.010464,0.001363,0.867
2,-8,-0.018263,0.012277,0.867
2,-7,-0.02239,-0.007009,0.867
2,-6,0.011403,-0.006223,0.867
2,-5,-0.011609,-0.006972,0.867
2,-4,0.012719,-0.007991,0.867
2,-3,-0.026219,-0.022698,0.867
2,-2,-0.027763,-0.008356,0.867
2,-1,-0.011685,0.011322,0.867
2,0,0.013468,-0.004294,0.867
2,1,-0.008925,-0.007209,0.867
2,2,0.007795,-0.001383,0.867
2,3,0.0316,0.008386,0.867
2,4,0.036572,0.019743,0.867
2,5,0.019198,0.006193,0.867
2,6,0.03336,0.017417,0.867
2,7,0.023994,-0.000726,0.867
2,8,0.006809,-0.00615,0.867
2,9,0.031863,0.005699,0.867
2,10,0.02261,0.006271,0.867
3,-10,-0.007221,-0.01064,0.7705
3,-9,-0.012357,-0.028814,0.7705
3,-8,-0.013911,-0.007526,0.7705
3,-7,0.007682,-0.000919,0.7705
3,-6,0.000984,0.024218,0.7705
3,-5,-0.00261,-0.008195,0.7705
3,-4,0.005624,-0.006967,0.7705
3,-3,0.010522,-0.001378,0.7705
3,-2,0.005816,-0.002185,0.7705
3,-1,0.017066,-0.009271,0.7705
3,0,-0.002397,-0.016697,0.7705
3,1,0.017851,-0.013904,0.7705
3,2,0.008731,0.005696,0.7705
3,3,0.018492,0.010271,0.7705
3,4,0.029641,0.004173,0.7705
3,5,0.028223,-0.002149,0.7705
3,6,0.022146,-0.001141,0.7705
3,7,-0.005339,-0.002441,0.7705
3,8,0.007756,-0.000935,0.7705
3,9,0.013549,0.014223,0.7705
3,10,0.026485,0.01255,0.7705
4,-10,-0.012623,-0.002788,1.1721
4,-9,0.015352,0.021332,1.1721
4,-8,0.026499,0.011834,1.1721
4,-7,0.005199,0.011693,1.1721
4,-6,0.044273,0.018349,1.1721
4,-5,-0.00231,0.003971,1.1721
4,-4,-0.005455,-0.008306,1.1721
4,-3,0.001925,0.000949,1.1721
4,-2,-0.016431,-0.013179,1.1721
4,-1,0.022161,0.011738,1.1721
4,0,0.010809,-0.003841,1.1721
4,1,-0.008222,-0.014383,1.1721
4,2,0.020587,-0.0031,1.1721
4,3,-0.003739,-0.006763,1.1721
4,4,0.020781,0.007877,1.1721
4,5,0.016887,-0.008089,1.1721
4,6,0.019859,0.004888,1.1721
4,7,0.017409,-0.003213,1.1721
4,8,0.025794,0.005688,1.1721
4,9,0.011106,0.001506,1.1721
4,10,0.008502,-0.005167,1.1721
5,-10,0.00997,-0.000597,1.3815
5,-9,-0.033999,-0.020429,1.3815
5,-8,0.015969,0.003025,1.3815
5,-7,0.021109,0.018299,1.3815
5,-6,0.032054,0.020025,1.3815
5,-5,-0.002199,0.008442,1.3815
5,-4,0.016407,0.004834,1.3815
5,-3,-0.041455,-0.006594,1.3815
5,-2,-0.001184,0.00179,1.3815
5,-1,0.011448,0.013743,1.3815
5,0,-0.006461,-0.00675,1.3815
5,1,0.040635,-0.006001,1.3815
5,2,-0.020607,-0.015567,1.3815
5,3,0.040281,-0.000243,1.3815
