unit_id,period,treated,post,treat_x_post,y
0,1,1,0,0,0.5417
1,1,1,0,0,0.0805
2,1,1,0,0,0.453
3,1,1,0,0,0.5996
4,1,1,0,0,0.4446
5,1,1,0,0,-0.2318
6,1,1,0,0,0.237
7,1,1,0,0,0.2099
8,1,1,0,0,-0.0643
9,1,1,0,0,0.6719
10,1,1,0,0,0.7392
11,1,1,0,0,0.7248
12,1,1,0,0,0.1137
13,1,1,0,0,0.9166
14,1,1,0,0,1.758
15,1,1,0,0,0.118
16,1,1,0,0,0.2377
17,1,1,0,0,0.1121
18,1,1,0,0,1.2703
19,1,1,0,0,0.8492
20,1,1,0,0,1.0172
21,1,1,0,0,1.1097
22,1,1,0,0,0.1479
23,1,1,0,0,1.482
24,1,1,0,0,0.9986
25,1,1,0,0,0.1409
26,1,1,0,0,1.3873
27,1,1,0,0,0.0308
28,1,1,0,0,1.4662
29,1,1,0,0,0.9151
30,1,1,0,0,-0.012
31,1,1,0,0,0.4062
32,1,1,0,0,0.5356
33,1,1,0,0,1.4179
34,1,1,0,0,-0.5263
35,1,1,0,0,1.003
36,1,1,0,0,0.3545
37,1,1,0,0,0.2405
38,1,1,0,0,0.5789
39,1,1,0,0,0.2887
40,1,1,0,0,-0.0611
41,1,1,0,0,0.5545
42,1,1,0,0,1.3289
43,1,1,0,0,0.3486
44,1,1,0,0,0.0673
45,1,1,0,0,0.102
46,1,1,0,0,0.0536
47,1,1,0,0,0.679
48,1,1,0,0,1.0048
49,1,1,0,0,0.9936
50,1,1,0,0,0.2513
51,1,1,0,0,0.9942
52,1,1,0,0,0.5442
53,1,1,0,0,0.8715
54,1,1,0,0,0.6291
55,1,1,0,0,1.4188
56,1,1,0,0,0.5878
57,1,1,0,0,1.0007
58,1,1,0,0,-0.4235
59,1,1,0,0,0.7774
60,1,1,0,0,0.1315
61,1,1,0,0,0.5167
62,1,1,0,0,1.507
63,1,1,0,0,0.9782
64,1,1,0,0,0.7696
65,1,1,0,0,0.33
66,1,1,0,0,0.5093
67,1,1,0,0,-0.7477
68,1,1,0,0,1.5418
69,1,1,0,0,0.3657
70,1,1,0,0,0.4807
71,1,1,0,0,-0.0506
72,1,1,0,0,0.311
73,1,1,0,0,1.3686
74,1,1,0,0,0.0654
75,1,1,0,0,-0.841
76,1,1,0,0,1.3144
77,1,1,0,0,1.0475
78,1,1,0,0,0.7669
79,1,1,0,0,0.5815
80,1,1,0,0,0.5448
81,1,1,0,0,1.2656
82,1,1,0,0,0.5448
83,1,1,0,0,-0.2674
84,1,1,0,0,0.532
85,1,1,0,0,1.0021
86,1,1,0,0,0.0795
87,1,1,0,0,-0.3043
88,1,1,0,0,0.7851
89,1,1,0,0,0.7339
90,1,1,0,0,0.2214
91,1,1,0,0,0.3198
92,1,1,0,0,0.5162
93,1,1,0,0,0.536
94,1,1,0,0,0.2869
95,1,1,0,0,0.9203
96,1,1,0,0,0.4098
97,1,1,0,0,0.8854
98,1,1,0,0,1.2395
99,1,1,0,0,0.8728
100,1,0,0,0,0.3047
101,1,0,0,0,0.2069
102,1,0,0,0,-0.4893
103,1,0,0,0,0.0072
104,1,0,0,0,0.4469
105,1,0,0,0,0.0814
106,1,0,0,0,0.5779
107,1,0,0,0,-0.0266
108,1,0,0,0,0.2652
109,1,0,0,0,-0.0981
110,1,0,0,0,0.24
111,1,0,0,0,0.0987
112,1,0,0,0,0.1901
113,1,0,0,0,-0.1727
114,1,0,0,0,0.0654
115,1,0,0,0,-0.2599
116,1,0,0,0,0.1699
117,1,0,0,0,-0.1996
118,1,0,0,0,-0.4679
119,1,0,0,0,0.3869
120,1,0,0,0,-0.1399
121,1,0,0,0,0.256
122,1,0,0,0,-0.2216
123,1,0,0,0,-0.5853
124,1,0,0,0,0.5539
125,1,0,0,0,0.3465
126,1,0,0,0,-0.2372
127,1,0,0,0,-0.2209
128,1,0,0,0,0.1984
129,1,0,0,0,-0.2554
130,1,0,0,0,-0.5431
131,1,0,0,0,-0.3943
132,1,0,0,0,-0.402
133,1,0,0,0,-0.9673
134,1,0,0,0,-0.1138
135,1,0,0,0,0.1418
136,1,0,0,0,-0.6485
137,1,0,0,0,-0.2658
138,1,0,0,0,1.0004
139,1,0,0,0,0.758
140,1,0,0,0,-0.7305
141,1,0,0,0,0.6195
142,1,0,0,0,0.1018
143,1,0,0,0,0.7827
144,1,0,0,0,-0.6368
145,1,0,0,0,-0.004
146,1,0,0,0,-0.5391
147,1,0,0,0,0.0228
148,1,0,0,0,-1.1435
149,1,0,0,0,-0.1634
150,1,0,0,0,-0.1097
151,1,0,0,0,0.3588
152,1,0,0,0,0.1489
153,1,0,0,0,0.4986
154,1,0,0,0,-0.834
155,1,0,0,0,0.5311
156,1,0,0,0,-0.4677
157,1,0,0,0,-0.1553
158,1,0,0,0,0.9142
159,1,0,0,0,0.3937
160,1,0,0,0,-0.8404
161,1,0,0,0,1.2239
162,1,0,0,0,-0.7753
163,1,0,0,0,0.954
164,1,0,0,0,-0.1372
165,1,0,0,0,0.158
166,1,0,0,0,-0.6107
167,1,0,0,0,-0.1995
168,1,0,0,0,-0.1749
169,1,0,0,0,0.4597
170,1,0,0,0,0.2292
171,1,0,0,0,-0.9335
172,1,0,0,0,0.4398
173,1,0,0,0,0.7784
174,1,0,0,0,-0.0955
175,1,0,0,0,0.0121
176,1,0,0,0,0.382
177,1,0,0,0,0.2679
178,1,0,0,0,-0.0544
179,1,0,0,0,-0.078
180,1,0,0,0,0.0599
181,1,0,0,0,-0.3896
182,1,0,0,0,0.0777
183,1,0,0,0,-0.4081
184,1,0,0,0,-0.4101
185,1,0,0,0,0.5139
186,1,0,0,0,0.783
187,1,0,0,0,-0.2263
188,1,0,0,0,-0.2244
189,1,0,0,0,-0.1216
190,1,0,0,0,-1.0175
191,1,0,0,0,0.2864
192,1,0,0,0,-0.9193
193,1,0,0,0,0.6205
194,1,0,0,0,-0.0147
195,1,0,0,0,-0.066
196,1,0,0,0,0.4734
197,1,0,0,0,0.3727
198,1,0,0,0,-0.2311
199,1,0,0,0,0.2408
0,2,1,0,0,0.3392
1,2,1,0,0,0.1616
2,2,1,0,0,-0.0594
3,2,1,0,0,-0.1305
4,2,1,0,0,0.3821
5,2,1,0,0,0.2433
6,2,1,0,0,-0.1489
7,2,1,0,0,0.6962
8,2,1,0,0,0.5783
9,2,1,0,0,0.9364
10,2,1,0,0,0.6919
11,2,1,0,0,0.5878
12,2,1,0,0,1.3308
13,2,1,0,0,1.027
14,2,1,0,0,0.7179
15,2,1,0,0,-0.4299
16,2,1,0,0,0.9279
17,2,1,0,0,0.8897
18,2,1,0,0,0.4473
19,2,1,0,0,0.0895
20,2,1,0,0,0.4423
21,2,1,0,0,1.5888
22,2,1,0,0,-0.0181
23,2,1,0,0,-0.0748
24,2,1,0,0,1.5231
25,2,1,0,0,0.4485
26,2,1,0,0,0.9995
27,2,1,0,0,0.163
28,2,1,0,0,1.0883
29,2,1,0,0,-0.2819
30,2,1,0,0,0.0202
31,2,1,0,0,0.2155
32,2,1,0,0,-0.6856
33,2,1,0,0,0.251
34,2,1,0,0,-0.3751
35,2,1,0,0,0.3089
36,2,1,0,0,0.1272
37,2,1,0,0,0.3386
38,2,1,0,0,-0.1019
39,2,1,0,0,0.3456
40,2,1,0,0,0.2424
41,2,1,0,0,-0.1205
42,2,1,0,0,0.9708
43,2,1,0,0,0.1353
44,2,1,0,0,0.0997
45,2,1,0,0,-0.7013
46,2,1,0,0,0.3285
47,2,1,0,0,0.0989
48,2,1,0,0,0.5862
49,2,1,0,0,0.5615
50,2,1,0,0,0.6569
51,2,1,0,0,1.6801
52,2,1,0,0,0.6905
53,2,1,0,0,0.8739
54,2,1,0,0,0.2421
55,2,1,0,0,0.8674
56,2,1,0,0,-0.1769
57,2,1,0,0,0.5684
58,2,1,0,0,0.0683
59,2,1,0,0,1.0949
60,2,1,0,0,0.3591
61,2,1,0,0,0.6477
62,2,1,0,0,0.3853
63,2,1,0,0,1.3199
64,2,1,0,0,1.0616
65,2,1,0,0,0.498
66,2,1,0,0,0.0342
67,2,1,0,0,-1.009
68,2,1,0,0,-0.2128
69,2,1,0,0,0.2533
70,2,1,0,0,0.612
71,2,1,0,0,0.4648
72,2,1,0,0,0.1644
73,2,1,0,0,0.5262
74,2,1,0,0,-0.1056
75,2,1,0,0,0.9696
76,2,1,0,0,1.0235
77,2,1,0,0,1.2918
78,2,1,0,0,0.7619
79,2,1,0,0,0.681
80,2,1,0,0,0.2563
81,2,1,0,0,0.8105
82,2,1,0,0,0.6627
83,2,1,0,0,-0.167
84,2,1,0,0,0.3499
85,2,1,0,0,-0.0175
86,2,1,0,0,0.7486
87,2,1,0,0,0.2044
88,2,1,0,0,0.8685
89,2,1,0,0,0.265
90,2,1,0,0,1.1463
91,2,1,0,0,-0.16
92,2,1,0,0,0.0628
93,2,1,0,0,0.9171
94,2,1,0,0,1.0258
95,2,1,0,0,0.9184
96,2,1,0,0,0.223
97,2,1,0,0,0.1051
98,2,1,0,0,-0.0466
99,2,1,0,0,0.7208
100,2,0,0,0,0.2583
101,2,0,0,0,0.8074
102,2,0,0,0,-0.0814
103,2,0,0,0,-1.0568
104,2,0,0,0,-0.2852
105,2,0,0,0,-0.0614
106,2,0,0,0,0.1807
107,2,0,0,0,-0.2017
108,2,0,0,0,-0.4908
109,2,0,0,0,-0.2234
110,2,0,0,0,0.0704
111,2,0,0,0,0.312
112,2,0,0,0,0.2702
113,2,0,0,0,0.2409
114,2,0,0,0,-0.1972
115,2,0,0,0,-0.4147
116,2,0,0,0,-1.0492
117,2,0,0,0,-0.261
118,2,0,0,0,-0.3952
119,2,0,0,0,1.2396
120,2,0,0,0,-0.5003
121,2,0,0,0,-0.415
122,2,0,0,0,-0.0119
123,2,0,0,0,0.4119
124,2,0,0,0,0.6135
125,2,0,0,0,0.4704
126,2,0,0,0,-0.0329
127,2,0,0,0,-0.3281
128,2,0,0,0,0.0442
129,2,0,0,0,-0.2139
130,2,0,0,0,0.4097
131,2,0,0,0,-0.4222
132,2,0,0,0,0.1213
133,2,0,0,0,-0.4243
134,2,0,0,0,-0.0606
135,2,0,0,0,-1.1814
136,2,0,0,0,-0.489
137,2,0,0,0,0.3267
138,2,0,0,0,0.0641
139,2,0,0,0,0.7061
140,2,0,0,0,-0.9352
141,2,0,0,0,0.6706
142,2,0,0,0,-0.6188
143,2,0,0,0,0.1443
144,2,0,0,0,-0.2762
145,2,0,0,0,0.4273
146,2,0,0,0,-0.349
147,2,0,0,0,-0.1553
148,2,0,0,0,-0.3663
149,2,0,0,0,-0.0624
150,2,0,0,0,0.1388
151,2,0,0,0,0.6905
152,2,0,0,0,-0.0281
153,2,0,0,0,0.772
154,2,0,0,0,-0.6542
155,2,0,0,0,0.7404
156,2,0,0,0,0.2968
157,2,0,0,0,-0.1892
158,2,0,0,0,-0.4573
159,2,0,0,0,-0.7674
160,2,0,0,0,-1.0351
161,2,0,0,0,0.1548
162,2,0,0,0,-0.8402
163,2,0,0,0,0.5267
164,2,0,0,0,-0.1147
165,2,0,0,0,0.162
166,2,0,0,0,-0.5304
167,2,0,0,0,-0.3336
168,2,0,0,0,-0.3977
169,2,0,0,0,0.1066
170,2,0,0,0,-0.4712
171,2,0,0,0,-1.0803
172,2,0,0,0,-0.2165
173,2,0,0,0,0.8832
174,2,0,0,0,0.3537
175,2,0,0,0,-0.5694
176,2,0,0,0,0.1111
177,2,0,0,0,0.3818
178,2,0,0,0,-0.9274
179,2,0,0,0,0.6075
180,2,0,0,0,-0.1562
181,2,0,0,0,0.1608
182,2,0,0,0,0.3604
183,2,0,0,0,-0.1092
184,2,0,0,0,-0.8503
185,2,0,0,0,0.1745
186,2,0,0,0,1.0303
187,2,0,0,0,-0.3226
188,2,0,0,0,0.4747
189,2,0,0,0,-0.4664
190,2,0,0,0,0.2493
191,2,0,0,0,-0.0265
192,2,0,0,0,-0.7021
193,2,0,0,0,-0.211
194,2,0,0,0,0.2519
195,2,0,0,0,0.1956
196,2,0,0,0,0.6779
197,2,0,0,0,0.4146
198,2,0,0,0,-0.4421
199,2,0,0,0,0.275
0,3,1,0,0,0.0962
1,3,1,0,0,0.7647
2,3,1,0,0,0.2988
3,3,1,0,0,0.2006
4,3,1,0,0,0.5427
5,3,1,0,0,0.0901
6,3,1,0,0,-0.2408
7,3,1,0,0,-0.0323
8,3,1,0,0,0.6957
9,3,1,0,0,0.5801
10,3,1,0,0,-0.1007
11,3,1,0,0,0.4739
12,3,1,0,0,0.2331
13,3,1,0,0,0.7978
14,3,1,0,0,0.6782
15,3,1,0,0,0.5837
16,3,1,0,0,-0.5605
17,3,1,0,0,-0.1528
18,3,1,0,0,0.8652
19,3,1,0,0,1.0118
20,3,1,0,0,0.7934
21,3,1,0,0,0.7607
22,3,1,0,0,1.1086
23,3,1,0,0,0.1698
24,3,1,0,0,0.7623
25,3,1,0,0,0.5186
26,3,1,0,0,0.4653
27,3,1,0,0,0.5241
28,3,1,0,0,0.6964
29,3,1,0,0,0.6018
30,3,1,0,0,-0.3792
31,3,1,0,0,0.3074
32,3,1,0,0,0.0579
33,3,1,0,0,0.8319
34,3,1,0,0,-0.247
35,3,1,0,0,0.9297
36,3,1,0,0,0.5507
37,3,1,0,0,0.686
38,3,1,0,0,0.942
39,3,1,0,0,0.6053
40,3,1,0,0,0.5512
41,3,1,0,0,-0.4873
42,3,1,0,0,0.5528
43,3,1,0,0,0.807
44,3,1,0,0,-0.2183
45,3,1,0,0,0.5144
46,3,1,0,0,0.338
47,3,1,0,0,0.3018
48,3,1,0,0,-0.2372
49,3,1,0,0,0.6573
50,3,1,0,0,1.6436
51,3,1,0,0,0.8738
52,3,1,0,0,0.1601
53,3,1,0,0,0.0228
54,3,1,0,0,0.5958
55,3,1,0,0,0.6118
56,3,1,0,0,0.2852
57,3,1,0,0,1.2608
58,3,1,0,0,0.3901
59,3,1,0,0,0.2378
60,3,1,0,0,0.0721
61,3,1,0,0,1.005
62,3,1,0,0,0.3017
63,3,1,0,0,0.2372
64,3,1,0,0,0.4018
65,3,1,0,0,-0.2795
66,3,1,0,0,0.2203
67,3,1,0,0,-1.1818
68,3,1,0,0,0.2608
69,3,1,0,0,-0.4287
70,3,1,0,0,0.1574
71,3,1,0,0,0.7833
72,3,1,0,0,0.3286
73,3,1,0,0,0.6846
74,3,1,0,0,0.1465
75,3,1,0,0,0.2972
76,3,1,0,0,0.5061
77,3,1,0,0,1.0866
78,3,1,0,0,0.6786
79,3,1,0,0,1.2534
80,3,1,0,0,0.7231
81,3,1,0,0,0.5341
82,3,1,0,0,0.8624
83,3,1,0,0,-0.0922
84,3,1,0,0,0.5984
85,3,1,0,0,-0.1206
86,3,1,0,0,-0.1045
87,3,1,0,0,0.1245
88,3,1,0,0,0.6958
89,3,1,0,0,1.1178
90,3,1,0,0,0.7273
91,3,1,0,0,0.6186
92,3,1,0,0,0.6112
93,3,1,0,0,0.964
94,3,1,0,0,0.8279
95,3,1,0,0,1.2381
96,3,1,0,0,0.2953
97,3,1,0,0,0.3754
98,3,1,0,0,1.1403
99,3,1,0,0,0.2596
100,3,0,0,0,-0.0308
101,3,0,0,0,0.4601
102,3,0,0,0,-0.2792
103,3,0,0,0,-0.3281
104,3,0,0,0,0.3638
105,3,0,0,0,-0.2628
106,3,0,0,0,1.0655
107,3,0,0,0,0.3372
108,3,0,0,0,-0.2877
109,3,0,0,0,-0.3108
110,3,0,0,0,0.0111
111,3,0,0,0,0.6352
112,3,0,0,0,0.3138
113,3,0,0,0,0.2458
114,3,0,0,0,0.2982
115,3,0,0,0,-0.3393
116,3,0,0,0,-0.3921
117,3,0,0,0,0.5966
118,3,0,0,0,-0.0991
119,3,0,0,0,0.8037
120,3,0,0,0,0.216
121,3,0,0,0,-0.0823
122,3,0,0,0,0.2171
123,3,0,0,0,-0.6136
124,3,0,0,0,0.9666
125,3,0,0,0,0.6227
126,3,0,0,0,0.6051
127,3,0,0,0,0.0268
128,3,0,0,0,-0.1832
129,3,0,0,0,0.0931
130,3,0,0,0,0.272
131,3,0,0,0,-0.0038
132,3,0,0,0,0.2985
133,3,0,0,0,-0.2079
134,3,0,0,0,-0.3316
135,3,0,0,0,0.229
136,3,0,0,0,-0.0581
137,3,0,0,0,-0.5904
138,3,0,0,0,-0.1846
139,3,0,0,0,1.1899
140,3,0,0,0,0.1466
141,3,0,0,0,1.086
142,3,0,0,0,0.4578
143,3,0,0,0,0.591
144,3,0,0,0,-0.2017
145,3,0,0,0,0.4307
146,3,0,0,0,0.2284
147,3,0,0,0,0.276
148,3,0,0,0,-0.8779
149,3,0,0,0,0.3149
150,3,0,0,0,0.8372
151,3,0,0,0,-0.1534
152,3,0,0,0,0.227
153,3,0,0,0,0.5305
154,3,0,0,0,-0.4522
155,3,0,0,0,-0.0482
156,3,0,0,0,0.4727
157,3,0,0,0,-0.1655
158,3,0,0,0,0.0371
159,3,0,0,0,-0.2233
160,3,0,0,0,-0.2783
161,3,0,0,0,0.2856
162,3,0,0,0,-0.5055
163,3,0,0,0,0.0159
164,3,0,0,0,0.3371
165,3,0,0,0,0.4836
166,3,0,0,0,0.0039
167,3,0,0,0,-0.2588
168,3,0,0,0,-0.1126
169,3,0,0,0,0.8863
170,3,0,0,0,-0.2244
171,3,0,0,0,-0.5267
172,3,0,0,0,-0.0857
173,3,0,0,0,1.4717
174,3,0,0,0,0.3842
175,3,0,0,0,0.3929
176,3,0,0,0,0.587
177,3,0,0,0,-0.1484
178,3,0,0,0,-0.6198
179,3,0,0,0,0.0066
180,3,0,0,0,-0.1791
181,3,0,0,0,0.1349
182,3,0,0,0,-0.7139
183,3,0,0,0,0.4118
184,3,0,0,0,0.0167
185,3,0,0,0,0.8071
186,3,0,0,0,-0.1324
187,3,0,0,0,-0.3178
188,3,0,0,0,0.6402
189,3,0,0,0,1.3662
190,3,0,0,0,0.6706
191,3,0,0,0,0.9427
192,3,0,0,0,-0.2488
193,3,0,0,0,-0.1998
194,3,0,0,0,0.5598
195,3,0,0,0,-0.2822
196,3,0,0,0,0.0086
197,3,0,0,0,0.1014
198,3,0,0,0,0.3202
199,3,0,0,0,0.179
0,4,1,1,1,0.7983
1,4,1,1,1,0.5772
2,4,1,1,1,0.1444
3,4,1,1,1,0.3127
4,4,1,1,1,0.3597
5,4,1,1,1,-0.1914
6,4,1,1,1,0.4707
7,4,1,1,1,0.2097
8,4,1,1,1,0.7537
9,4,1,1,1,1.0609
10,4,1,1,1,0.3045
11,4,1,1,1,0.4644
12,4,1,1,1,1.4492
13,4,1,1,1,1.0053
14,4,1,1,1,1.5568
15,4,1,1,1,0.476
16,4,1,1,1,0.9128
17,4,1,1,1,0.5504
18,4,1,1,1,0.8946
19,4,1,1,1,0.6571
20,4,1,1,1,0.8545
21,4,1,1,1,1.3124
22,4,1,1,1,0.2192
23,4,1,1,1,1.4591
24,4,1,1,1,1.3327
25,4,1,1,1,0.1559
26,4,1,1,1,0.9475
27,4,1,1,1,0.4051
28,4,1,1,1,0.6894
29,4,1,1,1,-0.173
30,4,1,1,1,0.3384
31,4,1,1,1,0.2809
32,4,1,1,1,-0.1038
33,4,1,1,1,0.6928
34,4,1,1,1,0.4857
35,4,1,1,1,1.0168
36,4,1,1,1,0.5469
37,4,1,1,1,0.2508
38,4,1,1,1,1.1632
39,4,1,1,1,0.5963
40,4,1,1,1,0.7822
41,4,1,1,1,1.4541
42,4,1,1,1,0.8659
43,4,1,1,1,-0.6466
44,4,1,1,1,0.1127
45,4,1,1,1,0.6058
46,4,1,1,1,0.3162
47,4,1,1,1,0.3558
48,4,1,1,1,0.243
49,4,1,1,1,0.993
50,4,1,1,1,0.564
51,4,1,1,1,1.6774
52,4,1,1,1,0.5633
53,4,1,1,1,0.421
54,4,1,1,1,0.0566
55,4,1,1,1,1.0642
56,4,1,1,1,0.8026
57,4,1,1,1,1.0262
58,4,1,1,1,0.4803
59,4,1,1,1,0.8266
60,4,1,1,1,0.3983
61,4,1,1,1,0.4996
62,4,1,1,1,0.3872
63,4,1,1,1,1.9329
64,4,1,1,1,0.8256
65,4,1,1,1,0.2493
66,4,1,1,1,1.0054
67,4,1,1,1,-0.2347
68,4,1,1,1,1.3802
