unit_id,period,treated,post,treat_x_post,y
0,1,1,0,0,0.6337
1,1,1,0,0,-0.2196
2,1,1,0,0,0.4065
3,1,1,0,0,0.8776
4,1,1,0,0,0.6694
5,1,1,0,0,1.2039
6,1,1,0,0,0.2682
7,1,1,0,0,0.768
8,1,1,0,0,-1.5654
9,1,1,0,0,-0.1825
10,1,1,0,0,0.9481
11,1,1,0,0,-0.0732
12,1,1,0,0,0.7342
13,1,1,0,0,1.1774
14,1,1,0,0,0.3799
15,1,1,0,0,1.2775
16,1,1,0,0,-0.1907
17,1,1,0,0,1.0369
18,1,1,0,0,0.3716
19,1,1,0,0,0.1264
20,1,1,0,0,0.4598
21,1,1,0,0,0.5422
22,1,1,0,0,1.2228
23,1,1,0,0,0.2636
24,1,1,0,0,0.7518
25,1,1,0,0,-0.1297
26,1,1,0,0,0.1715
27,1,1,0,0,-0.0438
28,1,1,0,0,0.1586
29,1,1,0,0,0.5385
30,1,1,0,0,0.688
31,1,1,0,0,1.2705
32,1,1,0,0,1.7181
33,1,1,0,0,-0.031
34,1,1,0,0,0.917
35,1,1,0,0,1.0316
36,1,1,0,0,0.3952
37,1,1,0,0,1.1977
38,1,1,0,0,0.1366
39,1,1,0,0,0.3998
40,1,1,0,0,0.3708
41,1,1,0,0,1.1154
42,1,1,0,0,-0.5976
43,1,1,0,0,0.657
44,1,1,0,0,0.52
45,1,1,0,0,0.2493
46,1,1,0,0,0.6632
47,1,1,0,0,1.4671
48,1,1,0,0,1.1447
49,1,1,0,0,1.5728
50,1,1,0,0,0.599
51,1,1,0,0,0.1763
52,1,1,0,0,0.4698
53,1,1,0,0,0.9096
54,1,1,0,0,0.2655
55,1,1,0,0,-0.1433
56,1,1,0,0,1.0702
57,1,1,0,0,0.6024
58,1,1,0,0,-0.1806
59,1,1,0,0,0.4034
60,1,1,0,0,0.9967
61,1,1,0,0,0.9
62,1,1,0,0,1.1951
63,1,1,0,0,0.2507
64,1,1,0,0,1.2413
65,1,1,0,0,0.1602
66,1,1,0,0,-0.0402
67,1,1,0,0,0.9303
68,1,1,0,0,-0.4543
69,1,1,0,0,0.2123
70,1,1,0,0,0.7175
71,1,1,0,0,-0.3737
72,1,1,0,0,0.3106
73,1,1,0,0,0.991
74,1,1,0,0,0.2002
75,1,1,0,0,0.8124
76,1,1,0,0,0.1056
77,1,1,0,0,-0.0423
78,1,1,0,0,-0.3229
79,1,1,0,0,0.2263
80,1,1,0,0,-0.229
81,1,1,0,0,-0.1213
82,1,1,0,0,0.6261
83,1,1,0,0,0.3512
84,1,1,0,0,0.9466
85,1,1,0,0,0.6671
86,1,1,0,0,0.3094
87,1,1,0,0,-0.0908
88,1,1,0,0,0.2944
89,1,1,0,0,0.0274
90,1,1,0,0,-0.1365
91,1,1,0,0,0.635
92,1,1,0,0,0.1497
93,1,1,0,0,-0.6901
94,1,1,0,0,-0.1128
95,1,1,0,0,0.2297
96,1,1,0,0,0.4194
97,1,1,0,0,1.2423
98,1,1,0,0,-0.0021
99,1,1,0,0,0.7156
100,1,0,0,0,0.391
101,1,0,0,0,-0.2398
102,1,0,0,0,-0.0739
103,1,0,0,0,0.0213
104,1,0,0,0,-0.4999
105,1,0,0,0,0.1429
106,1,0,0,0,0.1028
107,1,0,0,0,-0.4716
108,1,0,0,0,-0.1125
109,1,0,0,0,-0.5573
