unit_id,period,treated,post,treat_x_post,y
0,1,1,0,0,1.9557
1,1,1,0,0,-0.0527
2,1,1,0,0,-0.6307
3,1,1,0,0,0.7927
4,1,1,0,0,-0.5649
5,1,1,0,0,-0.1445
6,1,1,0,0,1.4603
7,1,1,0,0,0.6933
8,1,1,0,0,0.3971
9,1,1,0,0,-1.5469
10,1,1,0,0,0.6929
11,1,1,0,0,0.7638
12,1,1,0,0,0.9889
13,1,1,0,0,1.3123
14,1,1,0,0,0.4925
15,1,1,0,0,0.4468
16,1,1,0,0,-0.524
17,1,1,0,0,-0.1125
18,1,1,0,0,0.9074
19,1,1,0,0,0.329
20,1,1,0,0,1.115
21,1,1,0,0,-0.3365
22,1,1,0,0,-0.673
23,1,1,0,0,0.33
24,1,1,0,0,-0.1966
25,1,1,0,0,0.4435
26,1,1,0,0,-0.7703
27,1,1,0,0,1.2991
28,1,1,0,0,0.3159
29,1,1,0,0,1.9222
30,1,1,0,0,0.7634
31,1,1,0,0,-0.3485
32,1,1,0,0,1.8344
33,1,1,0,0,0.5539
34,1,1,0,0,0.7026
35,1,1,0,0,0.7716
36,1,1,0,0,1.5054
37,1,1,0,0,0.6188
38,1,1,0,0,0.0899
39,1,1,0,0,0.5132
40,1,1,0,0,0.4821
41,1,1,0,0,0.6001
42,1,1,0,0,1.0024
43,1,1,0,0,1.2511
44,1,1,0,0,0.1955
45,1,1,0,0,-0.1573
46,1,1,0,0,-0.3812
47,1,1,0,0,0.5728
48,1,1,0,0,0.0744
49,1,1,0,0,0.5708
50,1,0,0,0,-0.0414
51,1,0,0,0,-0.9739
52,1,0,0,0,0.0791
53,1,0,0,0,-0.7839
54,1,0,0,0,-0.037
55,1,0,0,0,-0.4468
56,1,0,0,0,0.0596
57,1,0,0,0,0.6882
58,1,0,0,0,0.6329
59,1,0,0,0,-0.1138
60,1,0,0,0,-0.1854
61,1,0,0,0,0.9633
62,1,0,0,0,-0.1769
63,1,0,0,0,-0.0157
64,1,0,0,0,-0.0609
65,1,0,0,0,0.7249
66,1,0,0,0,-0.0467
67,1,0,0,0,-0.6594
68,1,0,0,0,-0.582
69,1,0,0,0,0.4065
70,1,0,0,0,0.7482
71,1,0,0,0,-1.0439
72,1,0,0,0,0.5848
73,1,0,0,0,-0.3436
74,1,0,0,0,0.524
75,1,0,0,0,-0.574
76,1,0,0,0,-1.1984
77,1,0,0,0,-0.9034
78,1,0,0,0,0.2247
79,1,0,0,0,0.2124
80,1,0,0,0,-0.2515
81,1,0,0,0,-0.6934
82,1,0,0,0,0.6293
83,1,0,0,0,-0.419
84,1,0,0,0,0.4839
85,1,0,0,0,2.1489
86,1,0,0,0,0.2762
87,1,0,0,0,-0.0474
