unit_id,period,treated,post,treat_x_post,y
0,1,1,0,0,1.6135
1,1,1,0,0,0.3024
2,1,1,0,0,-0.4006
3,1,1,0,0,0.9865
4,1,1,0,0,0.2672
5,1,1,0,0,0.7801
6,1,1,0,0,0.3685
7,1,1,0,0,0.816
8,1,1,0,0,0.2494
9,1,1,0,0,-0.2321
10,1,1,0,0,-0.0258
11,1,1,0,0,0.0547
12,1,1,0,0,0.9742
13,1,1,0,0,-0.1863
14,1,1,0,0,1.2698
15,1,1,0,0,0.268
16,1,1,0,0,0.6213
17,1,1,0,0,0.2665
18,1,1,0,0,0.3403
19,1,1,0,0,0.218
20,1,1,0,0,0.3926
21,1,1,0,0,-0.2557
22,1,1,0,0,0.7097
23,1,1,0,0,0.9308
24,1,1,0,0,1.1811
25,1,1,0,0,0.9292
26,1,1,0,0,0.7907
27,1,1,0,0,1.2415
28,1,1,0,0,0.495
29,1,1,0,0,0.2827
30,1,1,0,0,-0.2541
31,1,1,0,0,-0.913
32,1,1,0,0,0.7674
33,1,1,0,0,1.2726
34,1,1,0,0,-0.2652
35,1,1,0,0,1.4475
36,1,1,0,0,1.1044
37,1,1,0,0,-0.3232
38,1,1,0,0,0.8833
39,1,1,0,0,1.0875
40,1,1,0,0,1.1834
41,1,1,0,0,0.2323
42,1,1,0,0,0.2075
43,1,1,0,0,-0.0476
44,1,1,0,0,1.8822
45,1,1,0,0,0.4003
46,1,1,0,0,0.3209
47,1,1,0,0,0.2864
48,1,1,0,0,0.4213
49,1,1,0,0,0.3504
50,1,1,0,0,0.184
51,1,1,0,0,-0.1567
52,1,1,0,0,1.04
53,1,1,0,0,1.0455
54,1,1,0,0,-0.1696
55,1,1,0,0,0.0668
56,1,1,0,0,0.4179
57,1,1,0,0,-0.5016
58,1,1,0,0,0.9679
59,1,1,0,0,0.0341
60,1,1,0,0,-1.2111
61,1,1,0,0,0.7251
62,1,1,0,0,0.0929
63,1,1,0,0,-1.015
64,1,1,0,0,1.1657
65,1,1,0,0,-0.2045
66,1,1,0,0,-0.1068
67,1,1,0,0,-0.1808
68,1,1,0,0,0.9677
69,1,1,0,0,-0.0142
70,1,1,0,0,0.3831
71,1,1,0,0,0.3679
72,1,1,0,0,-1.207
73,1,1,0,0,1.0135
74,1,1,0,0,0.2913
75,1,1,0,0,0.1563
76,1,1,0,0,0.5379
77,1,1,0,0,-0.2884
78,1,1,0,0,0.7501
79,1,1,0,0,0.802
80,1,1,0,0,0.0656
81,1,1,0,0,-0.179
82,1,1,0,0,0.1885
83,1,1,0,0,1.03
84,1,1,0,0,-0.1791
85,1,1,0,0,-0.1197
86,1,1,0,0,-0.6687
87,1,1,0,0,0.6323
88,1,1,0,0,0.4338
89,1,1,0,0,-0.3147
90,1,1,0,0,0.3882
91,1,1,0,0,0.8716
92,1,1,0,0,-0.1766
93,1,1,0,0,0.4803
94,1,1,0,0,0.1454
95,1,1,0,0,1.3555
96,1,1,0,0,1.1156
97,1,1,0,0,1.2287
98,1,1,0,0,0.2136
99,1,1,0,0,0.7123
100,1,0,0,0,0.3003
101,1,0,0,0,-0.0187
102,1,0,0,0,0.7735
103,1,0,0,0,0.2703
104,1,0,0,0,-0.233
105,1,0,0,0,0.2098
106,1,0,0,0,-0.1616
107,1,0,0,0,-0.5886
108,1,0,0,0,-0.3534
109,1,0,0,0,0.058
110,1,0,0,0,0.0379
111,1,0,0,0,0.9147
112,1,0,0,0,-0.6185
113,1,0,0,0,0.2785
114,1,0,0,0,-0.8046
115,1,0,0,0,0.0483
116,1,0,0,0,0.6638
117,1,0,0,0,1.2803
118,1,0,0,0,-0.9264
119,1,0,0,0,1.0538
120,1,0,0,0,1.1837
121,1,0,0,0,-0.577
122,1,0,0,0,-0.6403
123,1,0,0,0,0.3259
124,1,0,0,0,0.3537
125,1,0,0,0,-0.4727
126,1,0,0,0,-0.4763
127,1,0,0,0,-0.4949
128,1,0,0,0,0.1783
129,1,0,0,0,0.1194
130,1,0,0,0,0.0802
131,1,0,0,0,-0.3037
132,1,0,0,0,-0.3591
133,1,0,0,0,0.5295
134,1,0,0,0,0.1161
135,1,0,0,0,0.0003
136,1,0,0,0,0.4587
137,1,0,0,0,0.5217
138,1,0,0,0,-0.4612
139,1,0,0,0,0.5041
140,1,0,0,0,0.5469
141,1,0,0,0,1.0297
142,1,0,0,0,-1.2731
143,1,0,0,0,0.168
144,1,0,0,0,-0.1844
145,1,0,0,0,1.1652
146,1,0,0,0,0.4957
147,1,0,0,0,0.6772
148,1,0,0,0,-0.7103
149,1,0,0,0,-0.1908
150,1,0,0,0,-1.0151
151,1,0,0,0,-0.0516
152,1,0,0,0,0.9777
153,1,0,0,0,-0.3991
154,1,0,0,0,-0.2019
155,1,0,0,0,0.1727
156,1,0,0,0,-0.3528
157,1,0,0,0,0.8125
158,1,0,0,0,-0.7425
159,1,0,0,0,-0.8962
160,1,0,0,0,0.3637
161,1,0,0,0,-0.9598
162,1,0,0,0,0.3142
163,1,0,0,0,-0.1386
164,1,0,0,0,-0.3262
165,1,0,0,0,0.3233
166,1,0,0,0,0.2519
167,1,0,0,0,0.141
168,1,0,0,0,-0.1947
169,1,0,0,0,0.2864
170,1,0,0,0,0.5161
171,1,0,0,0,0.0692
172,1,0,0,0,0.2579
173,1,0,0,0,0.8002
174,1,0,0,0,0.6763
175,1,0,0,0,0.735
176,1,0,0,0,-0.211
177,1,0,0,0,0.5725
178,1,0,0,0,0.0865
179,1,0,0,0,0.6496
