stock_id,event_day,ret,mkt_ret,beta
0,-10,0.030661,0.006079,0.7292
0,-9,0.013324,0.014352,0.7292
0,-8,0.005889,-0.007183,0.7292
0,-7,-0.003488,-0.010894,0.7292
0,-6,-0.007611,-0.007138,0.7292
0,-5,-0.015739,-0.021517,0.7292
0,-4,-0.005683,0.001501,0.7292
0,-3,-0.015442,-0.000543,0.7292
0,-2,0.00749,0.008095,0.7292
0,-1,0.022139,0.022685,0.7292
0,0,0.015181,0.004125,0.7292
0,1,0.0217,0.012222,0.7292
0,2,0.057534,0.017587,0.7292
0,3,0.011542,-0.004823,0.7292
0,4,-0.005911,-0.006956,0.7292
0,5,0.021642,0.003237,0.7292
0,6,0.023502,0.006913,0.7292
0,7,0.025075,0.009023,0.7292
0,8,0.019319,-0.00165,0.7292
0,9,0.019429,0.007899,0.7292
0,10,0.014998,0.009383,0.7292
1,-10,-0.021474,-0.003113,0.8934
1,-9,0.010989,0.005842,0.8934
1,-8,0.034197,0.012467,0.8934
1,-7,-0.01412,-0.001328,0.8934
1,-6,-0.003227,0.004991,0.8934
1,-5,-0.007257,-0.005748,0.8934
1,-4,0.024037,-0.005586,0.8934
1,-3,-0.004414,-0.002337,0.8934
1,-2,0.038484,0.008394,0.8934
1,-1,-0.031692,-0.001955,0.8934
1,0,-0.00987,-0.000466,0.8934
1,1,0.034253,-0.004863,0.8934
1,2,-0.006447,-0.007714,0.8934
1,3,0.020798,0.008882,0.8934
1,4,0.023023,0.012399,0.8934
1,5,-0.00097,0.006752,0.8934
1,6,0.005279,-0.009049,0.8934
1,7,0.050267,-0.003739,0.8934
1,8,0.04032,0.010459,0.8934
1,9,-0.006018,-0.001408,0.8934
1,10,0.007039,0.017033,0.8934
2,-10,0.057836,0.026384,1.1808
2,-9,0.04052,0.006529,1.1808
2,-8,0.001859,-0.004638,1.1808
2,-7,-0.002881,0.014891,1.1808
2,-6,0.012005,0.004062,1.1808
2,-5,-0.009873,0.004408,1.1808
2,-4,0.010495,0.004661,1.1808
2,-3,0.006139,-0.005196,1.1808
2,-2,0.006329,0.013806,1.1808
2,-1,0.027487,0.005252,1.1808
2,0,0.033128,0.014293,1.1808
2,1,0.027945,0.011021,1.1808
2,2,0.017497,0.008476,1.1808
2,3,0.00895,-0.014917,1.1808
2,4,0.039909,0.009097,1.1808
2,5,-0.027819,-0.007873,1.1808
2,6,0.051123,0.009035,1.1808
2,7,-0.008028,-0.018647,1.1808
