unit_id,period,treated,post,treat_x_post,y
0,1,1,0,0,0.3464
1,1,1,0,0,-0.1836
2,1,1,0,0,0.8641
3,1,1,0,0,0.245
4,1,1,0,0,-0.1631
5,1,1,0,0,1.0639
6,1,1,0,0,0.0419
7,1,1,0,0,-0.4863
8,1,1,0,0,0.8369
9,1,1,0,0,1.0195
10,1,1,0,0,0.8097
11,1,1,0,0,-0.1993
12,1,1,0,0,1.2283
13,1,1,0,0,0.2226
14,1,1,0,0,0.7415
15,1,1,0,0,0.3272
16,1,1,0,0,1.2084
17,1,1,0,0,0.705
18,1,1,0,0,1.3166
19,1,1,0,0,1.4448
20,1,1,0,0,0.7664
21,1,1,0,0,0.8263
22,1,1,0,0,1.3708
23,1,1,0,0,0.9825
24,1,1,0,0,1.0955
25,1,1,0,0,0.8979
26,1,1,0,0,0.5693
27,1,1,0,0,0.1613
28,1,1,0,0,0.6714
29,1,1,0,0,0.8393
30,1,1,0,0,1.3716
31,1,1,0,0,0.795
32,1,1,0,0,-0.0945
33,1,1,0,0,0.7749
34,1,1,0,0,2.0067
35,1,1,0,0,0.8379
36,1,1,0,0,0.0473
37,1,1,0,0,-0.458
38,1,1,0,0,-0.5671
39,1,1,0,0,0.2129
40,1,1,0,0,0.1045
41,1,1,0,0,1.2595
42,1,1,0,0,0.4185
43,1,1,0,0,0.4653
44,1,1,0,0,-0.115
45,1,1,0,0,0.5933
46,1,1,0,0,0.15
47,1,1,0,0,-0.4509
48,1,1,0,0,0.9218
49,1,1,0,0,1.7503
50,1,1,0,0,1.5998
51,1,1,0,0,1.7191
52,1,1,0,0,1.0358
53,1,1,0,0,0.3861
54,1,1,0,0,0.5047
55,1,1,0,0,-0.039
56,1,1,0,0,0.5552
57,1,1,0,0,-0.806
58,1,1,0,0,-0.2857
59,1,1,0,0,0.7338
60,1,1,0,0,1.196
61,1,1,0,0,1.1258
62,1,1,0,0,1.1126
63,1,1,0,0,0.9639
64,1,1,0,0,-0.2916
65,1,1,0,0,0.26
66,1,1,0,0,1.6315
67,1,1,0,0,0.7705
68,1,1,0,0,-0.422
69,1,1,0,0,0.2706
70,1,1,0,0,0.3574
71,1,1,0,0,1.2308
72,1,1,0,0,0.3502
73,1,1,0,0,1.3349
74,1,1,0,0,-0.8287
75,1,1,0,0,-0.0411
76,1,1,0,0,0.3595
77,1,1,0,0,0.3349
78,1,1,0,0,0.5703
79,1,1,0,0,0.2812
80,1,1,0,0,-0.3724
81,1,1,0,0,0.413
82,1,1,0,0,1.174
83,1,1,0,0,0.3455
84,1,1,0,0,-0.2326
85,1,1,0,0,0.9145
86,1,1,0,0,0.3722
87,1,1,0,0,0.3244
88,1,1,0,0,-0.2042
89,1,1,0,0,0.2639
90,1,1,0,0,-0.3081
91,1,1,0,0,0.7565
92,1,1,0,0,0.2746
93,1,1,0,0,0.896
94,1,1,0,0,0.3248
95,1,1,0,0,1.4741
96,1,1,0,0,1.3432
97,1,1,0,0,0.0547
98,1,1,0,0,0.3576
99,1,1,0,0,0.8306
100,1,0,0,0,0.1122
101,1,0,0,0,0.304
102,1,0,0,0,-0.4562
103,1,0,0,0,-0.0727
104,1,0,0,0,-0.1271
105,1,0,0,0,-1.2908
106,1,0,0,0,0.0136
107,1,0,0,0,0.7965
108,1,0,0,0,0.0083
109,1,0,0,0,0.0362
110,1,0,0,0,-0.5867
111,1,0,0,0,0.6219
112,1,0,0,0,-0.2695
113,1,0,0,0,0.0275
