stock_id,event_day,ret,mkt_ret,beta
0,-10,0.04892,0.020246,1.3315
0,-9,-0.016727,-0.003478,1.3315
0,-8,0.011121,-0.015632,1.3315
0,-7,0.032321,0.010543,1.3315
0,-6,-0.016388,-0.005134,1.3315
0,-5,-0.059684,-0.008915,1.3315
0,-4,-0.006865,-0.008446,1.3315
0,-3,-0.005949,0.002784,1.3315
0,-2,-0.00141,0.006847,1.3315
0,-1,0.02153,0.007977,1.3315
0,0,-0.007999,0.008492,1.3315
0,1,-0.048766,-0.007862,1.3315
0,2,-0.037533,-0.021386,1.3315
0,3,-0.044487,-0.016558,1.3315
0,4,-0.033148,0.00248,1.3315
0,5,-0.01687,-0.000932,1.3315
0,6,-0.016748,-0.002433,1.3315
0,7,-0.030101,-0.004146,1.3315
0,8,-0.033883,-0.008588,1.3315
0,9,-0.033791,0.000361,1.3315
0,10,-0.051285,0.004589,1.3315
1,-10,0.022458,0.010704,1.361
1,-9,-0.004121,0.010426,1.361
1,-8,0.000627,-0.001736,1.361
1,-7,0.017417,0.00458,1.361
1,-6,0.014992,0.006813,1.361
1,-5,0.015934,0.005214,1.361
1,-4,0.016449,0.000498,1.361
1,-3,-0.027426,-0.00047,1.361
1,-2,0.02296,0.012754,1.361
1,-1,-0.001326,-0.00119,1.361
1,0,0.001002,0.01537,1.361
1,1,0.00674,0.015491,1.361
1,2,-0.045593,-0.003328,1.361
1,3,-5.4e-05,0.001214,1.361
1,4,-0.023248,-0.005385,1.361
1,5,-0.026711,0.015651,1.361
1,6,-0.007288,0.004276,1.361
1,7,-0.041722,0.003861,1.361
1,8,-0.06263,-0.007293,1.361
1,9,-0.026287,-0.012877,1.361
1,10,-0.013211,-0.003,1.361
2,-10,-0.022208,0.001993,1.3596
2,-9,0.009375,0.003047,1.3596
2,-8,-0.029039,-0.001974,1.3596
2,-7,0.017197,-0.014577,1.3596
2,-6,0.00355,0.006514,1.3596
2,-5,0.03441,0.009899,1.3596
2,-4,0.01284,0.012405,1.3596
2,-3,0.006683,-0.003039,1.3596
2,-2,0.014063,-0.002054,1.3596
2,-1,0.012711,0.001421,1.3596
2,0,-0.026066,0.010696,1.3596
2,1,-0.00151,0.001757,1.3596
2,2,-0.039902,-0.007767,1.3596
2,3,0.018537,0.012314,1.3596
2,4,-0.050614,-0.034916,1.3596
2,5,-0.053271,-0.022949,1.3596
2,6,-0.04777,-0.013558,1.3596
2,7,-0.011327,0.00135,1.3596
2,8,-0.021461,0.014594,1.3596
2,9,-0.009162,0.011862,1.3596
2,10,0.001304,-0.002265,1.3596
3,-10,-0.013341,-0.000483,0.916
3,-9,-0.00736,-0.004046,0.916
3,-8,-0.015994,0.004932,0.916
3,-7,-0.009359,-0.001918,0.916
3,-6,0.001317,0.004142,0.916
3,-5,0.011061,0.009678,0.916
3,-4,0.007612,0.006333,0.916
3,-3,-0.017557,-0.011196,0.916
3,-2,0.00385,-0.006387,0.916
3,-1,0.005164,0.008815,0.916
3,0,-0.043769,0.001753,0.916
3,1,-0.062509,-0.003598,0.916
3,2,0.019438,0.008391,0.916
3,3,-0.022859,-0.005032,0.916
3,4,-0.034634,0.004472,0.916
3,5,-0.015596,-0.001015,0.916
3,6,-0.018966,0.00199,0.916
3,7,-0.036364,-0.002664,0.916
3,8,0.01119,0.00706,0.916
3,9,-0.072075,-0.019754,0.916
3,10,-0.03915,-0.011845,0.916
4,-10,-0.00064,0.001025,1.2812
4,-9,0.002923,0.013022,1.2812
