unit_id,period,treated,post,treat_x_post,y
0,1,1,0,0,0.3073
1,1,1,0,0,0.3664
2,1,1,0,0,0.5823
3,1,1,0,0,0.4778
4,1,1,0,0,-0.0342
5,1,1,0,0,0.3728
6,1,1,0,0,0.6054
7,1,1,0,0,0.0555
8,1,1,0,0,0.9874
9,1,1,0,0,1.0385
10,1,1,0,0,-0.5917
11,1,1,0,0,0.6187
12,1,1,0,0,0.8457
13,1,1,0,0,0.4938
14,1,1,0,0,1.1871
15,1,1,0,0,0.4251
16,1,1,0,0,0.6881
17,1,1,0,0,0.5157
18,1,1,0,0,0.8779
19,1,1,0,0,0.6124
20,1,1,0,0,-0.1264
21,1,1,0,0,0.4148
22,1,1,0,0,0.9185
23,1,1,0,0,0.6654
24,1,1,0,0,-0.2973
25,1,1,0,0,0.1134
26,1,1,0,0,0.9842
27,1,1,0,0,-0.0731
28,1,1,0,0,0.3193
29,1,1,0,0,0.2408
30,1,1,0,0,1.2475
31,1,1,0,0,0.3198
32,1,1,0,0,0.4286
33,1,1,0,0,0.4656
34,1,1,0,0,0.7191
35,1,1,0,0,0.8211
36,1,1,0,0,0.3809
37,1,1,0,0,0.821
38,1,1,0,0,0.546
39,1,1,0,0,0.3476
40,1,1,0,0,0.6929
41,1,1,0,0,0.7673
42,1,1,0,0,1.5303
43,1,1,0,0,-0.2546
44,1,1,0,0,-0.4447
45,1,1,0,0,-0.5091
46,1,1,0,0,0.774
47,1,1,0,0,0.3637
48,1,1,0,0,0.4255
49,1,1,0,0,0.2492
50,1,1,0,0,0.6143
51,1,1,0,0,0.0795
52,1,1,0,0,0.8738
53,1,1,0,0,1.8446
54,1,1,0,0,0.7891
55,1,1,0,0,0.5257
56,1,1,0,0,0.2523
57,1,1,0,0,0.089
58,1,1,0,0,0.3769
59,1,1,0,0,-0.3562
60,1,1,0,0,0.1179
61,1,1,0,0,0.8636
62,1,1,0,0,1.0329
63,1,1,0,0,0.9591
64,1,1,0,0,0.4634
65,1,1,0,0,0.478
66,1,1,0,0,0.8231
67,1,1,0,0,0.6906
68,1,1,0,0,0.601
69,1,1,0,0,0.4923
70,1,1,0,0,0.6247
71,1,1,0,0,-0.2313
72,1,1,0,0,-0.476
73,1,1,0,0,0.0371
74,1,1,0,0,0.2033
75,1,1,0,0,-0.563
76,1,1,0,0,0.7052
77,1,1,0,0,1.0642
78,1,1,0,0,0.0652
79,1,1,0,0,-0.3539
80,1,1,0,0,0.8804
81,1,1,0,0,1.0815
82,1,1,0,0,-0.0985
83,1,1,0,0,0.5938
84,1,1,0,0,0.3066
